EDT LEVEL OUTPUT
Time  Height     P     T     U    WS  WD 
2492    16011    105    -63.55    3    22.9    327
2494    16022    104.8    -63.55    3    22.9    328
2496    16033    104.6    -63.45    3    22.9    328
2498    16043    104.4    -63.45    3    22.9    329
2500    16055    104.2    -63.45    3    22.9    329
2502    16065    104.1    -63.45    3    22.9    330
2504    16076    103.9    -63.45    3    22.8    330
2506    16087    103.7    -63.25    3    22.8    331
2508    16098    103.5    -63.15    3    22.8    332
2510    16108    103.4    -63.05    3    22.8    333
2512    16119    103.2    -63.05    3    22.7    333
2514    16130    103    -63.05    3    22.7    334
2516    16141    102.8    -63.15    3    22.7    335
2518    16151    102.6    -63.15    3    22.6    335
2520    16162    102.4    -63.25    3    22.5    336
2522    16175    102.2    -63.25    3    22.3    337
2524    16190    102    -63.35    3    22.2    337
2526    16204    101.7    -63.35    3    22    338
2528    16215    101.6    -63.45    3    21.7    338
2530    16225    101.4    -63.55    3    21.5    339
2532    16236    101.2    -63.45    3    21.2    339
2534    16247    101    -63.35    3    20.9    340
2536    16261    100.8    -63.15    3    20.6    340
2538    16274    100.6    -63.15    3    20.3    340
2540    16285    100.4    -63.25    3    20    341
2542    16296    100.2    -63.45    3    19.8    341
2544    16306    100.1    -63.55    3    19.6    341
2546    16318    99.9    -63.65    3    19.4    341
2548    16329    99.7    -63.65    3    19.2    341
2550    16341    99.5    -63.45    3    19.1    341
2552    16352    99.3    -63.25    3    18.9    341
2554    16360    99.2    -63.25    3    18.8    341
2556    16369    99.1    -63.35    3    18.7    341
2558    16379    98.9    -63.35    3    18.6    340
2560    16389    98.7    -63.45    3    18.5    340
2562    16400    98.5    -63.55    3    18.4    340
2564    16411    98.4    -63.65    3    18.3    340
2566    16422    98.2    -63.55    3    18.2    339
2568    16432    98    -63.55    3    18.1    339
2570    16442    97.9    -63.65    3    17.9    339
2572    16450    97.7    -63.65    3    17.8    338
2574    16460    97.6    -63.65    3    17.7    338
2576    16470    97.4    -63.65    3    17.6    338
2578    16481    97.3    -63.65    3    17.5    337
2580    16490    97.1    -63.75    3    17.5    337
2582    16500    97    -63.85    3    17.4    337
2584    16508    96.8    -63.85    3    17.4    337
2586    16516    96.7    -63.85    3    17.4    337
2588    16525    96.6    -63.85    3    17.3    337
2590    16533    96.4    -63.95    3    17.3    338
2592    16543    96.3    -63.95    3    17.3    338
2594    16553    96.1    -63.95    3    17.3    339
2596    16563    96    -63.95    3    17.2    340
2598    16571    95.8    -63.95    3    17.2    340
2600    16580    95.7    -63.95    3    17.1    341
2602    16588    95.6    -63.95    3    17    342
2604    16596    95.4    -63.95    3    16.9    344
2606    16605    95.3    -64.05    3    16.8    345
2608    16614    95.2    -64.15    2    16.6    346
2610    16624    95    -64.15    2    16.5    348
2612    16634    94.9    -64.15    2    16.3    349
2614    16644    94.7    -64.15    2    16.1    350
2616    16653    94.6    -64.15    2    15.9    351
2618    16662    94.4    -64.15    2    15.7    352
2620    16672    94.3    -64.15    2    15.5    353
2622    16681    94.1    -64.05    2    15.2    354
2624    16691    94    -64.05    2    15    355
2626    16701    93.8    -63.85    2    14.7    356
2628    16709    93.7    -63.75    2    14.4    357
2630    16717    93.6    -63.65    2    14.1    357
2632    16726    93.4    -63.45    2    13.9    357
2634    16734    93.3    -63.45    2    13.6    358
2636    16744    93.2    -63.45    2    13.4    358
2638    16752    93    -63.55    2    13.1    358
2640    16758    93    -63.65    2    13    358
2642    16767    92.8    -63.65    2    12.8    358
2644    16776    92.7    -63.75    2    12.7    358
2646    16785    92.5    -63.85    2    12.7    358
2648    16794    92.4    -63.75    2    12.6    358
2650    16802    92.3    -63.65    2    12.6    358
2652    16811    92.2    -63.55    2    12.5    358
2654    16819    92    -63.45    2    12.5    358
2656    16827    91.9    -63.35    2    12.4    358
2658    16836    91.8    -63.05    2    12.3    359
2660    16844    91.7    -62.65    2    12.2    359
2662    16852    91.5    -62.55    2    12    360
2664    16859    91.4    -62.55    2    11.9    360
2666    16867    91.3    -62.55    2    11.7    1
2668    16875    91.2    -62.45    2    11.6    1
2670    16883    91.1    -62.45    2    11.4    2
2672    16893    90.9    -62.45    2    11.3    2
2674    16902    90.8    -62.35    2    11.2    3
2676    16911    90.7    -62.35    2    11.1    3
2678    16921    90.5    -62.35    2    11.1    4
2680    16930    90.4    -62.25    2    11.2    4
2682    16938    90.3    -62.15    2    11.2    4
2684    16947    90.2    -62.15    2    11.3    5
2686    16955    90    -62.05    2    11.4    5
2688    16964    89.9    -62.05    2    11.5    5
2690    16974    89.8    -62.05    2    11.7    5
2692    16983    89.6    -61.95    2    11.8    4
2694    16992    89.5    -61.75    2    11.9    4
2696    17000    89.4    -61.45    2    12    4
2698    17008    89.3    -61.25    2    12    4
2700    17017    89.1    -61.25    2    12    3
2702    17025    89    -61.15    2    12    3
2704    17034    88.9    -61.15    2    11.9    3
2706    17044    88.7    -61.15    2    11.8    2
2708    17053    88.6    -61.25    2    11.6    2
2710    17063    88.5    -61.25    2    11.3    2
2712    17074    88.3    -61.25    2    11    1
2714    17083    88.2    -61.25    2    10.6    1
2716    17092    88.1    -61.25    2    10.2    360
2718    17103    87.9    -61.35    2    9.8    359
2720    17114    87.7    -61.35    1    9.3    359
2722    17125    87.6    -61.25    1    8.9    358
2724    17135    87.4    -61.05    1    8.4    356
2726    17145    87.3    -61.05    1    7.9    355
2728    17155    87.2    -60.95    1    7.5    353
2730    17164    87    -61.05    1    7.1    351
2732    17171    86.9    -61.15    1    6.8    349
2734    17181    86.8    -61.15    1    6.5    347
2736    17193    86.6    -61.05    1    6.2    344
2738    17203    86.5    -60.95    2    6    342
2740    17213    86.4    -60.95    2    5.8    340
2742    17224    86.2    -60.95    2    5.6    338
2744    17233    86.1    -60.85    1    5.4    336
2746    17241    86    -60.85    1    5.3    334
2748    17249    85.9    -60.95    1    5.1    332
2750    17258    85.7    -60.85    1    5    330
2752    17269    85.6    -60.85    1    4.9    329
2754    17279    85.4    -60.85    1    4.8    328
2756    17290    85.3    -60.75    1    4.6    326
2758    17299    85.2    -60.65    1    4.5    325
2760    17308    85.1    -60.75    1    4.5    324
2762    17316    84.9    -60.85    1    4.4    323
2764    17326    84.8    -60.85    1    4.3    321
2766    17335    84.7    -60.75    2    4.3    320
2768    17345    84.5    -60.85    2    4.2    318
2770    17356    84.4    -60.95    2    4.2    316
2772    17367    84.2    -60.95    2    4.2    314
2774    17378    84.1    -60.95    2    4.1    312
2776    17388    84    -61.05    2    4.1    309
2778    17396    83.8    -61.15    2    4.1    307
2780    17406    83.7    -61.15    2    4.1    304
2782    17416    83.6    -61.15    2    4.1    301
2784    17427    83.4    -61.35    2    4.1    298
2786    17437    83.3    -61.45    2    4.1    295
2788    17449    83.1    -61.45    2    4    292
2790    17460    83    -61.55    2    4    288
2792    17469    82.9    -61.65    2    3.9    285
2794    17478    82.8    -61.75    2    3.9    281
2796    17487    82.6    -61.85    2    3.8    278
2798    17496    82.5    -61.95    2    3.8    274
2800    17506    82.4    -62.05    1    3.8    270
2802    17516    82.3    -62.15    1    3.8    267
2804    17525    82.1    -62.15    1    3.9    264
2806    17535    82    -62.25    1    3.9    261
2808    17546    81.9    -62.25    1    4    259
2810    17557    81.7    -62.15    1    4.1    258
2812    17567    81.6    -62.15    1    4.3    257
2814    17577    81.4    -62.35    1    4.4    257
2816    17586    81.3    -62.45    1    4.5    258
2818    17595    81.2    -62.45    2    4.6    258
2820    17605    81.1    -62.55    2    4.7    259
2822    17617    80.9    -62.65    2    4.8    261
2824    17629    80.8    -62.75    2    4.9    262
2826    17639    80.6    -62.65    2    4.9    263
2828    17649    80.5    -62.65    2    5    265
2830    17658    80.4    -62.75    2    5    266
2832    17667    80.3    -62.65    2    5    268
2834    17677    80.1    -62.75    2    5    270
2836    17686    80    -62.75    2    5    272
2838    17696    79.9    -62.85    2    5    274
2840    17706    79.8    -62.85    2    5    276
2842    17716    79.6    -62.95    2    5.1    278
2844    17727    79.5    -62.95    2    5.1    281
2846    17737    79.3    -63.05    2    5.2    284
2848    17747    79.2    -63.05    2    5.4    287
2850    17757    79.1    -63.05    2    5.5    290
2852    17768    78.9    -63.05    1    5.7    292
2854    17781    78.8    -63.05    1    6    295
2856    17791    78.7    -63.15    1    6.3    297
2858    17802    78.5    -63.25    2    6.5    299
2860    17815    78.3    -63.25    2    6.8    300
2862    17827    78.2    -63.35    2    7.1    301
2864    17835    78.1    -63.45    2    7.4    302
2866    17845    78    -63.45    2    7.7    303
2868    17855    77.8    -63.55    2    8    304
2870    17869    77.7    -63.45    2    8.3    304
2872    17884    77.5    -63.55    2    8.5    305
2874    17895    77.3    -63.65    2    8.8    305
2876    17905    77.2    -63.65    2    9    306
2878    17914    77.1    -63.65    2    9.2    307
2880    17924    77    -63.65    2    9.4    307
2882    17932    76.9    -63.75    1    9.6    308
2884    17941    76.8    -63.85    2    9.8    309
2886    17952    76.6    -63.85    1    10    309
2888    17963    76.5    -63.95    1    10.1    310
2890    17971    76.4    -63.95    1    10.3    311
2892    17981    76.3    -63.95    1    10.4    312
2894    17991    76.1    -64.05    1    10.6    312
2896    18000    76    -64.15    2    10.7    313
2898    18010    75.9    -64.05    2    10.8    314
2900    18020    75.8    -63.85    1    10.9    314
2902    18028    75.7    -63.75    2    10.9    315
2904    18038    75.5    -63.75    2    11    316
2906    18049    75.4    -63.65    2    11    316
2908    18057    75.3    -63.75    2    11.1    317
2910    18065    75.2    -63.75    2    11.1    317
2912    18074    75.1    -63.65    2    11.1    317
2914    18084    75    -63.55    2    11    318
2916    18093    74.9    -63.55    2    10.9    318
2918    18101    74.8    -63.55    2    10.8    318
2920    18110    74.7    -63.55    2    10.7    318
2922    18119    74.6    -63.55    2    10.6    318
2924    18128    74.5    -63.55    2    10.4    317
2926    18136    74.3    -63.55    2    10.2    317
2928    18145    74.2    -63.65    2    10.1    317
2930    18154    74.1    -63.65    2    9.9    316
2932    18163    74    -63.75    1    9.8    316
2934    18170    73.9    -63.85    1    9.6    316
2936    18179    73.8    -63.85    1    9.5    315
2938    18188    73.7    -63.85    1    9.4    315
2940    18198    73.6    -63.95    1    9.4    314
2942    18209    73.5    -63.85    1    9.4    314
2944    18217    73.4    -63.65    1    9.4    313
2946    18226    73.3    -63.55    1    9.5    313
2948    18234    73.2    -63.55    1    9.6    312
2950    18242    73.1    -63.65    1    9.7    312
2952    18251    73    -63.65    1    9.9    311
2954    18261    72.8    -63.55    1    10.1    311
2956    18271    72.7    -63.45    1    10.2    310
2958    18280    72.6    -63.25    1    10.5    309
2960    18289    72.5    -63.25    2    10.7    309
2962    18298    72.4    -63.25    2    10.9    308
2964    18307    72.3    -63.35    2    11.1    308
2966    18315    72.2    -63.45    2    11.3    307
2968    18323    72.1    -63.55    2    11.5    307
2970    18332    72    -63.55    2    11.7    306
2972    18340    71.9    -63.55    2    11.9    306
2974    18348    71.8    -63.55    2    12    306
2976    18356    71.7    -63.65    2    12.1    306
2978    18365    71.6    -63.65    2    12.1    305
2980    18375    71.5    -63.65    1    12.1    305
2982    18384    71.4    -63.55    1    12.1    305
2984    18394    71.3    -63.65    1    12    305
2986    18404    71.2    -63.65    1    11.9    305
2988    18413    71.1    -63.65    1    11.7    305
2990    18423    71    -63.75    1    11.5    305
2992    18433    70.8    -63.75    1    11.3    305
2994    18446    70.7    -63.65    1    11.1    306
2996    18460    70.5    -63.65    1    10.8    306
2998    18474    70.4    -63.65    1    10.6    306
3000    18487    70.2    -63.65    1    10.4    307
3002    18498    70.1    -63.45    1    10.2    308
3004    18510    69.9    -63.35    1    10    308
3006    18524    69.8    -63.35    1    9.8    309
3008    18536    69.7    -63.35    1    9.6    310
3010    18548    69.5    -63.35    1    9.5    311
3012    18558    69.4    -63.35    2    9.3    312
3014    18568    69.3    -63.35    2    9.2    312
3016    18579    69.2    -63.45    2    9    314
3018    18590    69    -63.55    2    8.9    315
3020    18601    68.9    -63.75    2    8.7    316
3022    18608    68.8    -63.85    2    8.6    317
3024    18617    68.7    -63.95    1    8.4    318
3026    18627    68.6    -63.95    1    8.3    319
3028    18637    68.5    -64.05    1    8.2    321
3030    18646    68.4    -64.15    1    8.1    322
3032    18655    68.3    -64.15    1    8.1    323
3034    18665    68.2    -64.15    1    8    324
3036    18675    68.1    -64.25    1    8    325
3038    18684    68    -64.35    2    8    325
3040    18695    67.9    -64.35    2    8.1    326
3042    18705    67.8    -64.45    2    8.1    326
3044    18714    67.7    -64.55    2    8.1    327
3046    18723    67.6    -64.65    2    8.2    327
3048    18733    67.5    -64.75    2    8.2    327
3050    18742    67.3    -64.75    2    8.2    328
3052    18753    67.2    -64.75    2    8.2    328
3054    18763    67.1    -64.85    2    8.2    328
3056    18771    67    -64.85    1    8.2    329
3058    18780    66.9    -64.95    1    8.1    329
3060    18791    66.8    -64.85    1    8.1    330
3062    18801    66.7    -64.65    1    8    331
3064    18810    66.6    -64.55    1    8    332
3066    18820    66.5    -64.55    1    7.9    333
3068    18830    66.4    -64.55    1    7.8    334
3070    18840    66.3    -64.25    1    7.8    335
3072    18848    66.2    -64.05    1    7.7    335
3074    18857    66.1    -63.95    1    7.7    336
3076    18866    66    -63.85    1    7.7    337
3078    18875    65.9    -63.75    1    7.7    338
3080    18886    65.8    -63.85    1    7.7    338
3082    18896    65.7    -63.95    1    7.8    339
3084    18908    65.5    -63.95    1    7.9    339
3086    18918    65.4    -63.95    1    7.9    339
3088    18926    65.4    -63.95    2    8    339
3090    18936    65.3    -63.85    2    8.1    338
3092    18947    65.1    -63.95    1    8.2    338
3094    18957    65    -64.05    1    8.3    337
3096    18966    64.9    -64.05    1    8.4    336
3098    18976    64.8    -64.05    1    8.5    334
3100    18988    64.7    -63.95    1    8.6    333
3102    18998    64.6    -63.85    1    8.7    331
3104    19007    64.5    -63.95    1    8.8    329
3106    19017    64.4    -63.95    1    8.9    327
3108    19028    64.3    -63.85    1    9    325
3110    19037    64.2    -63.85    1    9.2    323
3112    19046    64.1    -63.85    1    9.3    321
3114    19056    64    -63.85    1    9.5    319
3116    19065    63.9    -63.65    1    9.7    317
3118    19074    63.8    -63.55    1    9.9    316
3120    19083    63.7    -63.55    1    10.2    314
3122    19092    63.6    -63.55    1    10.4    313
3124    19102    63.5    -63.55    1    10.7    312
3126    19111    63.4    -63.75    1    11    311
3128    19120    63.3    -63.85    1    11.3    311
3130    19130    63.2    -63.95    1    11.6    310
3132    19139    63.1    -63.95    1    11.8    310
3134    19147    63    -63.95    1    12.1    310
3136    19157    62.9    -63.85    1    12.3    309
3138    19166    62.8    -63.75    1    12.5    309
3140    19176    62.7    -63.65    1    12.6    310
3142    19186    62.6    -63.55    1    12.7    310
3144    19197    62.5    -63.55    1    12.8    310
3146    19207    62.4    -63.45    1    12.9    310
3148    19217    62.3    -63.25    1    12.9    311
3150    19226    62.2    -63.05    1    12.9    311
3152    19235    62.1    -63.05    1    12.8    312
3154    19246    62    -63.05    1    12.8    312
3156    19256    61.9    -63.05    1    12.8    313
3158    19265    61.8    -63.05    1    12.7    314
3160    19276    61.7    -62.95    1    12.7    314
3162    19286    61.6    -62.95    1    12.7    315
3164    19295    61.5    -62.95    1    12.7    316
3166    19304    61.4    -62.95    1    12.7    316
3168    19315    61.3    -62.95    1    12.7    317
3170    19325    61.2    -62.95    1    12.6    318
3172    19336    61.1    -62.95    1    12.6    319
3174    19347    61    -62.95    1    12.6    320
3176    19358    60.9    -62.85    1    12.6    321
3178    19366    60.8    -62.85    1    12.6    322
3180    19376    60.7    -62.85    1    12.6    323
3182    19387    60.6    -62.85    1    12.5    325
3184    19397    60.5    -62.85    1    12.5    326
3186    19408    60.4    -62.75    1    12.4    327
3188    19419    60.3    -62.45    1    12.3    329
3190    19428    60.2    -62.25    1    12.3    330
3192    19437    60.1    -62.05    1    12.2    332
3194    19447    60    -61.95    1    12    333
3196    19457    59.9    -61.65    1    11.8    334
3198    19467    59.8    -61.55    1    11.6    336
3200    19477    59.7    -61.45    1    11.4    337
3202    19488    59.6    -61.15    1    11.1    338
3204    19498    59.6    -61.05    1    10.7    339
3206    19507    59.5    -61.05    1    10.3    340
3208    19518    59.4    -61.05    1    9.9    341
3210    19528    59.3    -60.85    1    9.5    342
3212    19539    59.2    -60.85    1    9    343
3214    19548    59.1    -60.95    1    8.6    344
3216    19557    59    -61.05    1    8.1    344
3218    19566    58.9    -60.95    1    7.7    344
3220    19576    58.8    -60.75    1    7.3    344
3222    19585    58.7    -60.35    1    7    344
3224    19595    58.6    -60.05    1    6.7    343
3226    19606    58.5    -59.75    1    6.4    342
3228    19616    58.4    -59.55    1    6.2    341
3230    19627    58.3    -59.35    1    6    339
3232    19637    58.2    -59.45    1    5.9    337
3234    19647    58.1    -59.55    1    5.8    335
3236    19656    58.1    -59.65    1    5.7    333
3238    19665    58    -59.65    1    5.6    330
3240    19675    57.9    -59.45    1    5.6    328
3242    19687    57.8    -59.35    1    5.5    325
3244    19696    57.7    -59.35    1    5.5    322
3246    19703    57.6    -59.45    1    5.4    319
3248    19712    57.5    -59.65    1    5.4    316
3250    19720    57.5    -59.65    1    5.4    313
3252    19728    57.4    -59.55    1    5.4    310
3254    19737    57.3    -59.55    1    5.4    308
3256    19747    57.2    -59.65    1    5.4    305
3258    19758    57.1    -59.65    1    5.4    303
3260    19768    57    -59.55    1    5.4    300
3262    19778    56.9    -59.35    1    5.4    298
3264    19787    56.9    -59.45    1    5.4    296
3266    19795    56.8    -59.45    1    5.4    294
3268    19805    56.7    -59.55    1    5.5    292
3270    19816    56.6    -59.55    1    5.5    290
3272    19827    56.5    -59.45    1    5.5    288
3274    19836    56.4    -59.45    1    5.6    285
3276    19845    56.3    -59.45    1    5.7    283
3278    19856    56.2    -59.45    1    5.7    281
3280    19866    56.1    -59.55    1    5.8    279
3282    19876    56    -59.65    1    5.9    277
3284    19886    56    -59.65    1    6    275
3286    19895    55.9    -59.65    1    6.1    275
3288    19906    55.8    -59.65    1    6.1    274
3290    19915    55.7    -59.65    1    6.2    274
3292    19924    55.6    -59.65    1    6.2    275
3294    19934    55.5    -59.75    1    6.2    276
3296    19944    55.4    -59.85    1    6.2    277
3298    19954    55.3    -59.95    1    6.2    278
3300    19967    55.2    -59.75    1    6.3    280
3302    19980    55.1    -59.75    1    6.3    281
3304    19992    55    -59.75    1    6.3    282
3306    20004    54.9    -59.75    1    6.4    283
3308    20015    54.8    -59.85    1    6.5    284
3310    20027    54.7    -59.65    1    6.6    284
3312    20039    54.6    -59.45    1    6.7    285
3314    20050    54.5    -59.55    1    6.8    285
3316    20061    54.4    -59.65    1    6.9    286
3318    20072    54.3    -59.65    1    7    287
3320    20084    54.2    -59.75    1    7.2    288
3322    20096    54.1    -59.85    1    7.3    290
3324    20105    54    -59.95    1    7.4    292
3326    20113    54    -60.05    1    7.5    295
3328    20122    53.9    -60.15    1    7.6    298
3330    20131    53.8    -60.25    1    7.8    300
3332    20143    53.7    -60.25    1    7.9    303
3334    20158    53.6    -60.45    1    8.1    306
3336    20172    53.5    -60.55    1    8.2    308
3338    20184    53.4    -60.75    1    8.4    310
3340    20194    53.3    -60.85    1    8.6    312
3342    20205    53.2    -60.95    1    8.7    313
3344    20215    53.1    -61.05    1    8.8    314
3346    20224    53    -61.05    1    8.9    315
3348    20235    52.9    -60.95    1    9    316
3350    20245    52.8    -61.05    1    9.1    316
3352    20255    52.7    -61.15    1    9.2    317
3354    20265    52.7    -61.25    1    9.2    318
3356    20275    52.6    -61.35    1    9.3    319
3358    20285    52.5    -61.25    1    9.4    320
3360    20296    52.4    -61.25    1    9.5    322
3362    20306    52.3    -61.25    1    9.6    323
3364    20317    52.2    -61.25    1    9.7    324
3366    20329    52.1    -61.25    1    9.8    326
3368    20339    52    -61.45    1    9.9    327
3370    20349    52    -61.45    1    10    329
3372    20358    51.9    -61.45    1    10    330
3374    20367    51.8    -61.55    1    10.1    332
3376    20377    51.7    -61.65    1    10.1    333
3378    20388    51.6    -61.65    1    10.2    334
3380    20398    51.5    -61.65    1    10.1    336
3382    20410    51.4    -61.65    1    10.1    337
3384    20421    51.3    -61.75    1    10.1    338
3386    20431    51.3    -61.75    1    10    339
3388    20440    51.2    -61.85    1    9.9    340
3390    20451    51.1    -61.85    1    9.8    342
3392    20462    51    -61.95    1    9.7    343
3394    20472    50.9    -61.95    1    9.6    345
3396    20482    50.8    -61.75    1    9.4    346
3398    20492    50.8    -61.65    1    9.3    348
3400    20501    50.7    -61.65    1    9.1    349
3402    20510    50.6    -61.85    1    8.9    351
3404    20519    50.5    -61.85    1    8.6    352
3406    20529    50.5    -61.95    1    8.3    354
3408    20539    50.4    -61.95    1    8    355
3410    20549    50.3    -61.95    1    7.6    356
3412    20560    50.2    -62.05    1    7.2    357
3414    20571    50.1    -62.15    1    6.8    358
3416    20581    50    -62.25    1    6.3    358
3418    20591    50    -62.15    1    5.9    358
3420    20603    49.9    -62.05    1    5.5    358
3422    20616    49.8    -61.95    1    5.1    358
3424    20629    49.7    -61.95    1    4.7    358
3426    20641    49.6    -61.95    1    4.3    358
3428    20651    49.5    -61.95    1    4    357
3430    20662    49.4    -61.75    1    3.6    357
3432    20674    49.3    -61.65    1    3.3    357
3434    20687    49.2    -61.45    1    3    356
3436    20700    49.1    -61.15    1    2.7    356
3438    20711    49    -60.95    1    2.5    355
3440    20721    48.9    -60.75    1    2.2    354
3442    20733    48.8    -60.75    1    1.9    352
3444    20745    48.7    -60.75    1    1.6    348
3446    20757    48.6    -60.85    1    1.4    342
3448    20769    48.5    -60.95    1    1.2    332
3450    20780    48.5    -61.05    1    1.1    320
3452    20792    48.4    -61.05    1    1.1    306
3454    20803    48.3    -61.15    1    1.3    295
3456    20812    48.2    -61.25    1    1.5    287
3458    20822    48.1    -61.35    1    1.7    283
3460    20833    48    -61.35    1    2    280
3462    20843    48    -61.35    1    2.3    279
3464    20854    47.9    -61.25    1    2.6    279
3466    20864    47.8    -61.25    1    2.8    279
3468    20875    47.7    -61.35    1    3.1    279
3470    20886    47.6    -61.35    1    3.3    280
3472    20897    47.5    -61.35    1    3.6    280
3474    20907    47.5    -61.35    1    3.7    280
3476    20917    47.4    -61.45    1    3.9    281
3478    20927    47.3    -61.45    1    4    281
3480    20938    47.2    -61.45    1    4.2    282
3482    20948    47.2    -61.55    1    4.3    283
3484    20958    47.1    -61.65    1    4.4    284
3486    20966    47    -61.65    1    4.4    286
3488    20974    47    -61.65    1    4.5    288
3490    20984    46.9    -61.75    1    4.6    290
3492    20994    46.8    -61.85    1    4.8    293
3494    21003    46.7    -61.95    1    4.9    296
3496    21012    46.7    -62.05    1    5.1    298
3498    21022    46.6    -62.15    1    5.3    301
3500    21032    46.5    -62.05    1    5.5    303
3502    21041    46.5    -62.05    1    5.8    305
3504    21049    46.4    -62.15    1    6    306
3506    21059    46.3    -62.35    1    6.2    307
3508    21070    46.2    -62.35    1    6.4    308
3510    21080    46.2    -62.45    1    6.6    308
3512    21090    46.1    -62.45    1    6.7    308
3514    21100    46    -62.45    1    6.8    308
3516    21110    45.9    -62.45    1    6.9    307
3518    21118    45.9    -62.45    1    7    307
3520    21125    45.8    -62.55    1    7.1    306
3522    21134    45.8    -62.55    1    7.2    306
3524    21143    45.7    -62.45    1    7.3    305
3526    21153    45.6    -62.45    1    7.3    305
3528    21163    45.6    -62.55    1    7.4    306
3530    21172    45.5    -62.65    1    7.5    306
3532    21181    45.4    -62.75    1    7.6    307
3534    21191    45.3    -62.85    1    7.6    308
3536    21200    45.3    -62.95    1    7.7    310
3538    21208    45.2    -63.05    1    7.8    311
3540    21216    45.2    -63.05    1    7.9    313
3542    21224    45.1    -63.15    1    7.9    314
3544    21231    45    -63.15    1    8    316
3546    21241    45    -63.05    1    8.1    317
3548    21254    44.9    -63.05    1    8.2    318
3550    21263    44.8    -62.95    1    8.3    318
3552    21271    44.8    -62.85    1    8.3    318
3554    21279    44.7    -62.85    1    8.4    318
3556    21288    44.6    -62.95    1    8.5    318
3558    21297    44.6    -62.95    1    8.6    317
3560    21304    44.5    -63.05    1    8.7    316
3562    21312    44.5    -63.15    1    8.8    315
3564    21322    44.4    -63.05    1    8.8    314
3566    21331    44.3    -63.05    1    8.9    313
3568    21340    44.3    -63.05    1    9    313
3570    21350    44.2    -63.05    1    9    312
3572    21359    44.1    -63.15    1    9.1    312
3574    21370    44    -63.05    1    9.1    313
3576    21382    44    -62.85    1    9.2    313
3578    21392    43.9    -62.85    1    9.2    314
3580    21401    43.8    -62.75    1    9.2    316
3582    21410    43.8    -62.75    1    9.2    318
3584    21420    43.7    -62.45    1    9.3    320
3586    21428    43.6    -62.25    1    9.3    322
3588    21437    43.6    -62.15    1    9.3    324
3590    21447    43.5    -62.25    1    9.4    326
3592    21458    43.4    -62.35    1    9.4    328
3594    21468    43.3    -62.35    1    9.4    330
3596    21479    43.3    -62.25    1    9.4    332
3598    21488    43.2    -62.15    1    9.4    333
3600    21497    43.1    -62.05    1    9.3    334
3602    21507    43.1    -62.15    1    9.2    335
3604    21516    43    -62.25    1    9    336
3606    21526    42.9    -62.15    1    8.8    336
3608    21537    42.9    -61.95    1    8.5    336
3610    21547    42.8    -61.95    1    8.2    336
3612    21557    42.7    -62.05    1    7.9    335
3614    21567    42.7    -62.15    1    7.6    334
3616    21576    42.6    -62.15    1    7.2    333
3618    21585    42.5    -62.15    1    6.9    331
3620    21596    42.5    -61.95    1    6.6    328
3622    21608    42.4    -61.55    1    6.4    325
3624    21618    42.3    -61.45    1    6.2    321
3626    21627    42.2    -61.45    1    6.1    317
3628    21637    42.2    -61.35    1    6.1    313
3630    21649    42.1    -61.05    1    6.1    309
3632    21661    42    -61.05    1    6.3    306
3634    21673    41.9    -60.95    1    6.4    303
3636    21683    41.9    -61.05    1    6.6    300
3638    21695    41.8    -60.95    1    6.8    298
3640    21707    41.7    -60.75    1    7    296
3642    21719    41.6    -60.65    1    7.1    295
3644    21729    41.6    -60.65    1    7.2    294
3646    21738    41.5    -60.55    1    7.4    294
3648    21750    41.4    -60.25    1    7.4    293
3650    21761    41.3    -60.15    1    7.5    293
3652    21771    41.3    -60.15    1    7.5    292
3654    21781    41.2    -60.15    1    7.5    292
3656    21790    41.2    -60.25    1    7.5    292
3658    21801    41.1    -60.35    1    7.5    292
3660    21812    41    -60.35    1    7.4    293
3662    21824    40.9    -60.35    1    7.4    293
3664    21837    40.8    -60.35    1    7.4    294
3666    21848    40.8    -60.45    1    7.4    294
3668    21860    40.7    -60.35    1    7.4    295
3670    21872    40.6    -60.25    1    7.4    296
3672    21885    40.5    -60.05    1    7.5    298
3674    21899    40.4    -60.05    1    7.5    299
3676    21910    40.4    -59.95    1    7.6    301
3678    21921    40.3    -59.85    1    7.7    303
3680    21931    40.2    -59.75    1    7.7    305
3682    21943    40.2    -59.75    1    7.8    307
3684    21952    40.1    -59.85    1    7.9    309
3686    21962    40    -59.85    1    8.1    311
3688    21975    39.9    -59.85    1    8.2    312
3690    21987    39.9    -59.95    1    8.3    314
3692    22000    39.8    -60.05    1    8.4    315
3694    22013    39.7    -60.25    1    8.5    316
3696    22027    39.6    -60.35    1    8.6    317
3698    22042    39.5    -60.35    1    8.6    318
3700    22054    39.4    -60.25    1    8.7    319
3702    22064    39.4    -60.25    1    8.7    320
3704    22075    39.3    -60.35    1    8.7    320
3706    22086    39.2    -60.45    1    8.7    320
3708    22099    39.2    -60.55    1    8.7    320
3710    22112    39.1    -60.55    1    8.6    320
3712    22124    39    -60.55    1    8.5    320
3714    22134    38.9    -60.65    1    8.4    320
3716    22146    38.9    -60.85    1    8.3    319
3718    22159    38.8    -60.95    1    8.2    318
3720    22171    38.7    -60.95    1    8.1    317
3722    22183    38.6    -60.95    1    7.9    315
3724    22196    38.6    -60.85    1    7.8    313
3726    22208    38.5    -60.65    1    7.7    312
