EDT LEVEL OUTPUT
Time  Height     P     T     U    WS  WD 
4330    23217    35.4    -52.15    1    6.3    129
4332    23228    35.4    -52.15    1    6.2    129
4334    23235    35.3    -52.15    1    6.1    129
4336    23242    35.3    -52.05    1    6    128
4338    23251    35.3    -52.05    1    5.9    127
4340    23261    35.2    -51.85    1    5.8    126
4342    23272    35.1    -51.75    1    5.6    125
4344    23282    35.1    -51.55    1    5.5    123
4346    23291    35    -51.55    1    5.4    122
4348    23299    35    -51.35    1    5.3    120
4350    23306    35    -51.15    1    5.2    118
4352    23313    34.9    -50.95    1    5.1    117
4354    23321    34.9    -50.85    1    5    115
4356    23331    34.8    -50.85    1    5    113
4358    23341    34.8    -50.75    1    5    112
4360    23350    34.7    -50.65    1    5    110
4362    23357    34.7    -50.55    1    5    109
4364    23364    34.7    -50.45    1    5    107
4366    23372    34.6    -50.45    1    5    106
4368    23382    34.6    -50.35    1    5    105
4370    23393    34.5    -50.35    1    5.1    103
4372    23403    34.4    -50.35    1    5.1    102
4374    23411    34.4    -50.35    1    5.2    100
4376    23419    34.4    -50.35    1    5.2    99
4378    23428    34.3    -50.45    1    5.2    97
4380    23436    34.3    -50.45    1    5.2    96
4382    23445    34.2    -50.45    1    5.2    95
4384    23457    34.2    -50.45    1    5.2    94
4386    23468    34.1    -50.45    1    5.2    92
4388    23478    34.1    -50.55    1    5.1    91
4390    23487    34    -50.55    1    5.1    90
4392    23493    34    -50.55    1    5    89
4394    23501    33.9    -50.65    1    5    87
4396    23513    33.9    -50.65    1    5    86
4398    23523    33.8    -50.65    1    5    85
4400    23530    33.8    -50.75    1    5    84
4402    23537    33.7    -50.75    1    5.1    83
4404    23545    33.7    -50.75    1    5.2    82
4406    23554    33.7    -50.75    1    5.3    82
4408    23565    33.6    -50.75    1    5.4    81
4410    23574    33.6    -50.85    1    5.6    81
4412    23583    33.5    -50.85    1    5.8    80
4414    23593    33.5    -50.85    1    6    80
4416    23603    33.4    -50.85    1    6.2    80
4418    23614    33.3    -50.85    1    6.5    79
4420    23625    33.3    -50.85    1    6.7    79
4422    23635    33.2    -50.75    1    6.9    79
4424    23645    33.2    -50.75    1    7.1    79
4426    23655    33.1    -50.65    1    7.3    79
4428    23664    33.1    -50.65    1    7.5    78
4430    23673    33    -50.65    1    7.6    78
4432    23680    33    -50.65    1    7.7    78
4434    23688    33    -50.65    1    7.8    78
4436    23698    32.9    -50.65    1    7.9    77
4438    23707    32.9    -50.75    1    8    77
4440    23717    32.8    -50.75    1    8    77
4442    23730    32.8    -50.85    1    8.1    77
4444    23741    32.7    -50.85    1    8.1    76
4446    23749    32.7    -50.85    1    8.1    76
4448    23757    32.6    -50.85    1    8.1    76
4450    23768    32.6    -50.85    1    8.2    76
4452    23778    32.5    -50.85    1    8.2    75
4454    23786    32.5    -50.85    1    8.2    75
4456    23795    32.4    -50.85    1    8.2    75
4458    23807    32.4    -50.75    1    8.2    75
4460    23820    32.3    -50.75    1    8.1    75
4462    23828    32.3    -50.65    1    8.1    75
4464    23835    32.2    -50.55    1    8.1    76
4466    23844    32.2    -50.55    1    8.1    77
4468    23854    32.1    -50.55    1    8    78
4470    23864    32.1    -50.65    1    8    79
4472    23872    32.1    -50.65    1    8    81
4474    23880    32    -50.65    1    7.9    83
4476    23889    32    -50.65    1    7.9    85
4478    23899    31.9    -50.55    1    7.9    87
4480    23909    31.9    -50.55    1    7.9    89
4482    23921    31.8    -50.45    1    7.9    92
4484    23933    31.8    -50.45    1    7.9    94
4486    23943    31.7    -50.45    1    8    95
4488    23952    31.7    -50.35    1    8    97
4490    23964    31.6    -50.35    1    8    99
4492    23976    31.5    -50.35    1    8    100
4494    23987    31.5    -50.35    1    8    101
4496    23995    31.5    -50.25    1    8    101
4498    24001    31.4    -50.15    1    8    102
4500    24010    31.4    -50.15    1    8    102
4502    24021    31.3    -50.15    1    8    102
4504    24031    31.3    -49.95    1    8    102
4506    24041    31.2    -49.95    1    7.9    101
4508    24051    31.2    -50.05    1    7.9    100
4510    24058    31.2    -50.05    1    7.8    99
4512    24066    31.1    -50.05    1    7.8    98
4514    24075    31.1    -49.95    1    7.7    96
4516    24085    31    -49.85    1    7.7    95
4518    24097    31    -49.95    1    7.6    93
4520    24107    30.9    -49.95    1    7.6    91
4522    24116    30.9    -49.95    1    7.5    88
4524    24127    30.8    -49.95    1    7.5    86
4526    24139    30.8    -50.05    1    7.5    84
4528    24150    30.7    -50.05    1    7.5    81
4530    24160    30.7    -50.05    1    7.6    79
4532    24170    30.6    -50.15    1    7.6    77
4534    24179    30.6    -50.15    1    7.7    75
4536    24189    30.5    -50.15    1    7.7    73
4538    24200    30.5    -50.05    1    7.8    71
4540    24211    30.4    -50.05    1    7.9    69
4542    24223    30.4    -49.95    1    8    68
4544    24232    30.3    -49.95    1    8.2    66
4546    24241    30.3    -49.95    1    8.3    65
4548    24249    30.3    -49.95    1    8.5    64
4550    24256    30.2    -49.95    1    8.7    63
4552    24266    30.2    -50.05    1    8.9    63
4554    24279    30.1    -50.15    1    9.1    62
4556    24291    30.1    -50.15    1    9.3    62
4558    24300    30    -50.15    1    9.5    62
4560    24309    30    -50.15    1    9.7    62
4562    24321    29.9    -50.05    1    9.9    62
4564    24332    29.9    -50.05    1    10.1    63
4566    24343    29.8    -49.95    1    10.4    64
4568    24352    29.8    -49.85    1    10.6    64
4570    24362    29.7    -49.85    1    10.9    65
4572    24371    29.7    -49.75    1    11.1    66
4574    24379    29.7    -49.75    1    11.4    67
4576    24389    29.6    -49.65    1    11.6    68
4578    24401    29.6    -49.65    1    11.9    69
4580    24413    29.5    -49.65    1    12.2    69
4582    24423    29.5    -49.75    1    12.4    70
4584    24433    29.4    -49.85    1    12.6    71
4586    24442    29.4    -49.85    1    12.9    71
4588    24453    29.3    -49.95    1    13.1    72
4590    24463    29.3    -50.05    1    13.2    73
4592    24471    29.2    -50.15    1    13.4    73
4594    24481    29.2    -50.15    1    13.6    74
4596    24492    29.2    -50.25    1    13.7    75
4598    24502    29.1    -50.35    1    13.8    76
4600    24510    29.1    -50.25    1    13.9    77
4602    24519    29    -50.25    1    13.9    78
4604    24527    29    -50.25    1    14    79
4606    24536    29    -50.25    1    14    80
4608    24547    28.9    -50.35    1    14.1    81
4610    24557    28.9    -50.35    1    14.1    82
4612    24566    28.8    -50.45    1    14.1    84
4614    24576    28.8    -50.45    1    14.1    85
4616    24586    28.7    -50.45    1    14.1    86
4618    24597    28.7    -50.45    1    14.1    87
4620    24608    28.6    -50.55    1    14.1    88
4622    24618    28.6    -50.55    1    14    89
4624    24629    28.5    -50.55    1    13.9    90
4626    24640    28.5    -50.55    1    13.8    90
4628    24650    28.5    -50.65    1    13.7    91
4630    24660    28.4    -50.65    1    13.6    92
4632    24671    28.4    -50.75    1    13.4    92
4634    24682    28.3    -50.75    1    13.2    93
4636    24692    28.3    -50.85    1    13    94
4638    24700    28.2    -50.85    1    12.8    95
4640    24710    28.2    -50.95    1    12.5    96
4642    24721    28.1    -50.95    1    12.3    97
4644    24733    28.1    -51.05    1    12.1    98
4646    24745    28    -51.05    1    11.9    100
4648    24756    28    -51.05    1    11.7    101
4650    24766    27.9    -51.05    1    11.5    103
4652    24772    27.9    -51.05    1    11.3    104
4654    24780    27.9    -51.05    1    11.2    106
4656    24790    27.8    -51.05    1    11.1    108
4658    24800    27.8    -51.05    1    11.1    109
4660    24809    27.8    -51.05    1    11.1    111
4662    24819    27.7    -51.05    1    11.1    113
4664    24830    27.7    -51.05    1    11.1    115
4666    24841    27.6    -51.05    1    11.1    117
4668    24852    27.6    -50.95    1    11.1    118
4670    24864    27.5    -50.95    1    11.1    120
4672    24874    27.5    -50.95    1    11.1    122
4674    24882    27.5    -50.95    1    11.1    123
4676    24891    27.4    -50.95    1    11    125
4678    24902    27.4    -50.95    1    10.9    127
4680    24914    27.3    -50.95    1    10.8    128
4682    24924    27.3    -51.05    1    10.7    130
4684    24931    27.2    -51.05    1    10.6    132
4686    24941    27.2    -51.15    1    10.4    133
4688    24952    27.2    -51.25    1    10.3    135
4690    24963    27.1    -51.25    1    10.1    137
4692    24971    27.1    -51.35    1    9.9    138
4694    24979    27    -51.35    1    9.7    140
4696    24991    27    -51.45    1    9.4    142
4698    25002    26.9    -51.45    1    9.2    143
4700    25012    26.9    -51.55    1    8.9    144
4702    25020    26.9    -51.55    1    8.6    145
4704    25029    26.8    -51.65    1    8.3    146
4706    25041    26.8    -51.65    1    8    147
4708    25052    26.7    -51.65    1    7.6    147
4710    25062    26.7    -51.65    1    7.3    147
4712    25073    26.7    -51.65    1    6.9    147
4714    25083    26.6    -51.65    1    6.5    146
4716    25094    26.6    -51.55    1    6.2    146
4718    25106    26.5    -51.45    1    5.8    145
4720    25116    26.5    -51.35    1    5.5    143
4722    25124    26.4    -51.35    1    5.1    142
4724    25132    26.4    -51.35    1    4.8    140
4726    25142    26.4    -51.25    1    4.5    138
4728    25154    26.3    -51.15    1    4.2    135
4730    25165    26.3    -51.15    1    4    132
4732    25176    26.2    -51.15    1    3.8    127
4734    25188    26.2    -51.15    1    3.7    123
4736    25200    26.1    -51.15    1    3.6    117
4738    25211    26.1    -51.15    1    3.5    111
4740    25220    26.1    -51.15    1    3.6    106
4742    25228    26    -51.15    1    3.7    101
4744    25238    26    -51.15    1    3.8    96
4746    25249    25.9    -51.15    1    4    92
4748    25261    25.9    -51.15    1    4.3    89
4750    25269    25.9    -51.15    1    4.5    87
4752    25279    25.8    -51.15    1    4.7    85
4754    25292    25.8    -51.05    1    4.9    85
4756    25304    25.7    -50.95    1    5.2    84
4758    25316    25.7    -50.85    1    5.4    84
4760    25326    25.6    -50.75    1    5.5    84
4762    25335    25.6    -50.65    1    5.7    85
4764    25343    25.6    -50.65    1    5.8    85
4766    25351    25.5    -50.55    1    6    85
4768    25360    25.5    -50.55    1    6.1    86
4770    25370    25.5    -50.55    1    6.2    86
4772    25382    25.4    -50.55    1    6.3    87
4774    25393    25.4    -50.55    1    6.3    87
4776    25404    25.3    -50.55    1    6.4    87
4778    25415    25.3    -50.55    1    6.5    88
4780    25424    25.3    -50.65    1    6.5    88
4782    25433    25.2    -50.55    1    6.5    88
4784    25443    25.2    -50.55    1    6.6    89
4786    25454    25.1    -50.45    1    6.6    89
4788    25465    25.1    -50.45    1    6.6    90
4790    25476    25.1    -50.35    1    6.6    91
4792    25486    25    -50.25    1    6.6    91
4794    25495    25    -50.15    1    6.6    92
4796    25504    25    -50.05    1    6.6    92
4798    25513    24.9    -50.05    1    6.6    93
4800    25522    24.9    -50.05    1    6.6    93
4802    25533    24.8    -50.05    1    6.6    94
4804    25544    24.8    -49.95    1    6.7    94
4806    25552    24.8    -49.85    1    6.7    94
4808    25561    24.7    -49.85    1    6.8    95
4810    25571    24.7    -49.85    1    6.8    95
4812    25580    24.7    -49.85    1    6.9    94
4814    25590    24.6    -49.75    1    7    94
4816    25598    24.6    -49.75    1    7.1    94
4818    25607    24.6    -49.75    1    7.2    94
4820    25615    24.5    -49.65    1    7.3    94
4822    25625    24.5    -49.55    1    7.4    93
4824    25637    24.4    -49.55    1    7.5    93
4826    25648    24.4    -49.55    1    7.6    93
4828    25656    24.4    -49.45    1    7.6    93
4830    25666    24.3    -49.45    1    7.7    92
4832    25676    24.3    -49.35    1    7.7    92
4834    25684    24.3    -49.25    1    7.8    92
4836    25691    24.2    -49.15    1    7.8    92
4838    25699    24.2    -49.15    1    7.8    92
4840    25709    24.2    -49.05    1    7.7    91
4842    25717    24.1    -49.05    1    7.7    91
4844    25727    24.1    -49.05    1    7.6    91
4846    25739    24.1    -49.05    1    7.5    90
4848    25749    24    -49.05    1    7.5    90
4850    25758    24    -49.05    1    7.4    89
4852    25768    24    -49.05    1    7.2    88
4854    25778    23.9    -49.05    1    7.1    87
4856    25788    23.9    -49.05    1    7    86
4858    25795    23.9    -49.05    1    6.9    86
4860    25801    23.8    -49.05    1    6.8    85
4862    25808    23.8    -49.05    1    6.6    84
4864    25817    23.8    -48.95    1    6.5    84
4866    25826    23.8    -48.75    1    6.3    83
4868    25834    23.7    -48.65    1    6.2    83
4870    25846    23.7    -48.35    1    6    83
4872    25856    23.6    -48.15    1    5.9    83
4874    25863    23.6    -48.05    1    5.7    84
4876    25870    23.6    -48.05    1    5.5    84
4878    25878    23.6    -48.15    1    5.3    85
4880    25886    23.5    -48.15    1    5.1    86
4882    25894    23.5    -48.15    1    4.9    87
4884    25904    23.5    -48.15    1    4.7    88
4886    25916    23.4    -48.25    1    4.5    89
4888    25924    23.4    -48.25    1    4.3    90
4890    25932    23.4    -48.35    1    4.1    90
4892    25941    23.3    -48.35    1    3.9    91
4894    25951    23.3    -48.45    1    3.7    92
4896    25959    23.3    -48.45    1    3.6    92
4898    25966    23.3    -48.55    1    3.4    93
4900    25976    23.2    -48.65    1    3.3    94
4902    25987    23.2    -48.65    1    3.2    94
4904    25996    23.1    -48.75    1    3.1    95
4906    26005    23.1    -48.75    1    3    95
4908    26013    23.1    -48.75    1    2.9    96
4910    26022    23.1    -48.75    1    2.8    96
4912    26033    23    -48.85    1    2.8    96
4914    26042    23    -48.85    1    2.8    95
4916    26051    23    -48.95    1    2.7    93
4918    26061    22.9    -48.95    1    2.7    91
4920    26071    22.9    -48.95    1    2.7    88
4922    26082    22.8    -48.95    1    2.8    84
4924    26093    22.8    -48.95    1    2.8    80
4926    26101    22.8    -48.95    1    2.9    76
4928    26108    22.8    -48.95    1    3    71
4930    26115    22.7    -48.75    1    3.1    67
4932    26125    22.7    -48.65    1    3.3    62
4934    26134    22.7    -48.55    1    3.5    58
4936    26144    22.6    -48.55    1    3.7    54
4938    26154    22.6    -48.55    1    3.9    50
4940    26166    22.6    -48.55    1    4.2    47
4942    26175    22.5    -48.55    1    4.5    45
4944    26185    22.5    -48.55    1    4.8    43
4946    26197    22.4    -48.55    1    5.1    41
4948    26209    22.4    -48.45    1    5.4    40
4950    26220    22.4    -48.45    1    5.7    39
4952    26229    22.3    -48.45    1    6.1    39
4954    26237    22.3    -48.45    1    6.3    39
4956    26249    22.3    -48.35    1    6.6    39
4958    26261    22.2    -48.25    1    6.8    39
4960    26270    22.2    -48.25    1    7    39
4962    26279    22.2    -48.15    1    7.1    40
4964    26291    22.1    -48.05    1    7.2    40
4966    26301    22.1    -48.05    1    7.2    41
4968    26310    22.1    -47.95    1    7.2    42
4970    26318    22    -47.75    1    7.2    42
4972    26326    22    -47.65    1    7.1    43
4974    26336    22    -47.55    1    7    44
4976    26346    21.9    -47.45    1    6.9    45
4978    26355    21.9    -47.25    1    6.9    46
4980    26365    21.9    -47.15    1    6.8    47
4982    26375    21.8    -47.05    1    6.8    47
4984    26384    21.8    -46.95    1    6.8    48
4986    26392    21.8    -46.95    1    6.8    48
4988    26402    21.8    -47.05    1    6.9    49
4990    26418    21.7    -47.05    1    7    49
4992    26430    21.7    -47.05    1    7.2    49
4994    26439    21.6    -47.15    1    7.3    49
4996    26451    21.6    -47.15    1    7.5    49
4998    26464    21.6    -47.15    1    7.7    49
5000    26475    21.5    -47.05    1    8    50
5002    26485    21.5    -46.95    1    8.2    50
5004    26495    21.5    -46.95    1    8.4    50
5006    26507    21.4    -46.85    1    8.7    51
5008    26518    21.4    -46.75    1    8.9    52
5010    26528    21.4    -46.75    1    9.1    53
5012    26538    21.3    -46.75    1    9.3    54
5014    26550    21.3    -46.75    1    9.5    55
5016    26559    21.3    -46.75    1    9.6    56
5018    26569    21.2    -46.75    1    9.7    56
5020    26581    21.2    -46.75    1    9.8    57
5022    26590    21.2    -46.65    1    9.9    58
5024    26602    21.1    -46.65    1    9.9    58
5026    26614    21.1    -46.55    1    9.9    59
5028    26624    21    -46.65    1    9.9    59
5030    26634    21    -46.65    1    9.8    59
5032    26648    21    -46.65    1    9.8    60
5034    26661    20.9    -46.65    1    9.7    60
5036    26671    20.9    -46.75    1    9.7    59
5038    26679    20.9    -46.65    1    9.7    59
5040    26688    20.8    -46.65    1    9.6    59
5042    26701    20.8    -46.55    1    9.6    59
5044    26714    20.8    -46.55    1    9.6    58
5046    26725    20.7    -46.55    1    9.6    58
5048    26735    20.7    -46.55    1    9.6    57
5050    26746    20.7    -46.55    1    9.6    57
5052    26757    20.6    -46.65    1    9.6    57
5054    26768    20.6    -46.65    1    9.7    56
5056    26778    20.6    -46.65    1    9.7    56
5058    26788    20.5    -46.55    1    9.8    56
5060    26797    20.5    -46.45    1    9.8    56
5062    26808    20.5    -46.45    1    9.9    56
5064    26819    20.4    -46.45    1    10    57
5066    26830    20.4    -46.45    1    10.1    57
5068    26841    20.4    -46.45    1    10.2    57
5070    26852    20.3    -46.35    1    10.3    58
5072    26862    20.3    -46.35    1    10.4    59
5074    26872    20.3    -46.25    1    10.5    59
5076    26881    20.2    -46.25    1    10.7    60
5078    26891    20.2    -46.15    1    10.8    61
5080    26902    20.2    -46.15    1    11    62
5082    26913    20.1    -46.15    1    11.1    63
5084    26923    20.1    -46.15    1    11.2    63
5086    26933    20.1    -46.05    1    11.3    64
5088    26944    20.1    -46.05    1    11.4    65
5090    26956    20    -45.95    1    11.5    66
5092    26968    20    -45.95    1    11.5    67
5094    26978    20    -46.05    1    11.5    68
5096    26984    19.9    -46.05    1    11.5    69
5098    26990    19.9    -46.05    1    11.5    70
5100    26999    19.9    -46.05    1    11.5    72
5102    27010    19.9    -45.95    1    11.5    73
5104    27022    19.8    -45.95    1    11.5    74
5106    27034    19.8    -45.95    1    11.4    75
5108    27044    19.8    -45.95    1    11.4    76
5110    27053    19.7    -45.95    1    11.4    77
5112    27060    19.7    -45.75    1    11.3    78
5114    27069    19.7    -45.65    1    11.3    78
5116    27078    19.7    -45.65    1    11.3    79
5118    27086    19.6    -45.65    1    11.3    80
5120    27095    19.6    -45.65    1    11.3    80
5122    27103    19.6    -45.65    1    11.3    81
5124    27112    19.6    -45.65    1    11.4    81
5126    27123    19.5    -45.55    1    11.4    82
5128    27132    19.5    -45.55    1    11.4    82
5130    27141    19.5    -45.45    1    11.4    83
5132    27151    19.4    -45.35    1    11.5    84
5134    27160    19.4    -45.35    1    11.5    84
5136    27166    19.4    -45.35    1    11.5    85
5138    27174    19.4    -45.35    1    11.5    86
5140    27185    19.3    -45.35    1    11.5    87
5142    27197    19.3    -45.35    1    11.5    88
5144    27206    19.3    -45.35    1    11.4    89
5146    27214    19.3    -45.45    1    11.4    90
5148    27224    19.2    -45.45    1    11.4    90
5150    27232    19.2    -45.55    1    11.4    91
5152    27241    19.2    -45.65    1    11.3    91
5154    27250    19.2    -45.65    1    11.3    91
5156    27256    19.1    -45.65    1    11.2    91
5158    27266    19.1    -45.65    1    11.1    91
5160    27276    19.1    -45.75    1    11    90
5162    27284    19.1    -45.75    1    10.9    90
5164    27293    19    -45.65    1    10.8    89
5166    27303    19    -45.55    1    10.7    88
5168    27311    19    -45.55    1    10.6    88
5170    27318    19    -45.55    1    10.5    87
5172    27329    18.9    -45.55    1    10.4    87
5174    27339    18.9    -45.55    1    10.4    87
5176    27347    18.9    -45.45    1    10.3    87
5178    27357    18.8    -45.45    1    10.4    87
5180    27366    18.8    -45.35    1    10.4    88
5182    27374    18.8    -45.45    1    10.5    88
5184    27382    18.8    -45.45    1    10.6    89
5186    27391    18.8    -45.45    1    10.7    90
5188    27399    18.7    -45.45    1    10.9    92
5190    27409    18.7    -45.45    1    11.1    93
5192    27416    18.7    -45.35    1    11.4    94
5194    27425    18.7    -45.45    1    11.6    95
5196    27436    18.6    -45.45    1    11.9    96
5198    27446    18.6    -45.35    1    12.2    96
5200    27454    18.6    -45.35    1    12.4    97
5202    27464    18.5    -45.35    1    12.7    97
5204    27477    18.5    -45.35    1    12.9    97
5206    27490    18.5    -45.15    1    13.1    97
5208    27499    18.4    -45.15    1    13.3    97
5210    27508    18.4    -45.05    1    13.4    97
5212    27517    18.4    -45.05    1    13.5    96
5214    27526    18.4    -45.05    1    13.5    96
5216    27535    18.4    -45.05    1    13.5    95
5218    27544    18.3    -45.15    1    13.5    95
5220    27554    18.3    -45.05    1    13.5    95
5222    27565    18.3    -45.05    1    13.4    94
5224    27576    18.2    -45.05    1    13.3    94
5226    27587    18.2    -45.05    1    13.3    93
5228    27594    18.2    -45.05    1    13.2    93
5230    27601    18.2    -45.05    1    13.2    93
5232    27610    18.1    -45.15    1    13.1    93
5234    27620    18.1    -45.15    1    13.1    94
5236    27631    18.1    -45.05    1    13.1    94
5238    27643    18.1    -44.95    1    13.2    94
5240    27654    18    -45.05    1    13.2    95
5242    27664    18    -45.05    1    13.3    95
5244    27674    18    -45.05    1    13.3    96
5246    27682    18    -45.05    1    13.3    97
5248    27688    17.9    -44.95    1    13.3    97
5250    27697    17.9    -44.95    1    13.3    98
5252    27706    17.9    -44.85    1    13.3    99
5254    27719    17.9    -44.85    1    13.2    99
5256    27732    17.8    -44.65    1    13.1    100
5258    27744    17.8    -44.55    1    13    101
5260    27754    17.8    -44.55    1    12.8    101
5262    27762    17.7    -44.55    1    12.6    102
5264    27774    17.7    -44.55    1    12.4    103
5266    27789    17.7    -44.75    1    12.2    103
5268    27800    17.6    -44.85    1    11.9    103
5270    27810    17.6    -44.95    1    11.7    104
5272    27822    17.6    -44.95    1    11.4    104
5274    27834    17.5    -44.95    1    11.2    104
5276    27841    17.5    -45.05    1    10.9    104
5278    27847    17.5    -45.15    1    10.7    104
5280    27857    17.5    -45.15    1    10.5    103
5282    27871    17.5    -45.05    1    10.2    103
5284    27884    17.4    -45.05    1    10    102
5286    27894    17.4    -45.05    1    9.7    102
5288    27903    17.4    -44.95    1    9.5    101
5290    27914    17.3    -44.95    1    9.2    100
5292    27924    17.3    -44.95    1    9    98
5294    27933    17.3    -45.05    1    8.8    97
5296    27944    17.3    -44.95    1    8.6    95
5298    27957    17.2    -44.85    1    8.4    94
5300    27969    17.2    -44.85    1    8.3    92
5302    27979    17.2    -44.65    1    8.1    90
5304    27990    17.1    -44.55    1    8    88
5306    28003    17.1    -44.45    1    8    86
5308    28014    17.1    -44.45    1    7.9    83
5310    28022    17.1    -44.35    1    7.9    81
5312    28034    17    -44.25    1    7.9    80
5314    28046    17    -44.15    1    7.9    78
5316    28054    17    -44.15    1    8    76
5318    28061    17    -44.15    1    8    75
5320    28073    16.9    -44.15    1    8.1    74
5322    28086    16.9    -44.15    1    8.3    73
5324    28098    16.9    -44.05    1    8.4    73
5326    28105    16.8    -44.15    1    8.6    72
5328    28114    16.8    -44.15    1    8.8    72
5330    28125    16.8    -44.15    1    9    72
5332    28138    16.8    -44.05    1    9.3    72
5334    28151    16.7    -44.15    1    9.5    72
5336    28162    16.7    -44.15    1    9.8    72
5338    28176    16.7    -44.05    1    10.1    72
5340    28188    16.6    -44.05    1    10.3    72
5342    28197    16.6    -43.95    1    10.6    72
5344    28204    16.6    -43.85    1    10.8    72
5346    28212    16.6    -43.85    1    11    72
5348    28222    16.6    -43.85    1    11.2    72
5350    28235    16.5    -43.75    1    11.3    72
5352    28246    16.5    -43.65    1    11.5    72
5354    28254    16.5    -43.65    1    11.7    73
5356    28261    16.5    -43.75    1    11.8    73
5358    28270    16.4    -43.75    1    12    73
5360    28280    16.4    -43.55    1    12.2    74
5362    28291    16.4    -43.55    1    12.4    74
5364    28304    16.4    -43.65    1    12.6    75
5366    28316    16.3    -43.75    1    12.8    76
5368    28328    16.3    -43.75    1    13    77
5370    28340    16.3    -43.65    1    13.2    78
5372    28351    16.2    -43.75    1    13.4    78
5374    28360    16.2    -43.75    1    13.6    80
5376    28368    16.2    -43.75    1    13.9    81
5378    28377    16.2    -43.75    1    14.1    82
5380    28389    16.2    -43.85    1    14.3    83
5382    28402    16.1    -43.85    1    14.5    84
5384    28411    16.1    -43.85    1    14.7    86
5386    28420    16.1    -43.85    1    14.9    87
5388    28430    16.1    -43.85    1    15.1    88
5390    28441    16    -43.85    1    15.3    89
5392    28450    16    -43.85    1    15.5    90
5394    28459    16    -43.85    1    15.7    91
5396    28472    16    -43.85    1    15.9    92
5398    28485    15.9    -43.75    1    16.1    92
5400    28494    15.9    -43.85    1    16.3    93
5402    28502    15.9    -43.85    1    16.4    93
5404    28511    15.9    -43.95    1    16.4    93
5406    28519    15.8    -43.95    1    16.5    94
5408    28527    15.8    -43.85    1    16.4    94
5410    28537    15.8    -43.85    1    16.4    94
5412    28546    15.8    -43.95    1    16.3    95
5414    28557    15.8    -43.95    1    16.1    95
5416    28567    15.7    -44.05    1    16    96
5418    28575    15.7    -44.05    1    15.8    96
5420    28582    15.7    -43.95    1    15.6    96
5422    28592    15.7    -43.95    1    15.4    97
5424    28604    15.6    -43.95    1    15.2    97
5426    28616    15.6    -43.95    1    15    98
5428    28627    15.6    -43.95    1    14.8    98
5430    28638    15.6    -43.85    1    14.7    99
5432    28647    15.5    -43.85    1    14.5    99
5434    28657    15.5    -43.85    1    14.4    99
5436    28666    15.5    -43.85    1    14.2    99
5438    28677    15.5    -43.95    1    14.1    99
5440    28689    15.4    -43.85    1    14    98
5442    28700    15.4    -43.85    1    13.9    98
5444    28708    15.4    -43.85    1    13.8    98
5446    28715    15.4    -43.85    1    13.7    97
5448    28724    15.4    -43.75    1    13.6    97
5450    28733    15.3    -43.75    1    13.5    96
5452    28741    15.3    -43.75    1    13.4    96
5454    28750    15.3    -43.85    1    13.4    96
5456    28761    15.3    -43.75    1    13.4    95
5458    28770    15.3    -43.75    1    13.4    95
5460    28780    15.2    -43.75    1    13.4    95
5462    28791    15.2    -43.75    1    13.4    95
5464    28802    15.2    -43.75    1    13.5    94
5466    28814    15.2    -43.65    1    13.6    94
5468    28824    15.1    -43.55    1    13.7    95
5470    28833    15.1    -43.45    1    13.8    95
5472    28843    15.1    -43.25    1    13.9    95
5474    28855    15.1    -43.15    1    14.1    95
5476    28865    15    -43.15    1    14.2    95
5478    28874    15    -43.05    1    14.4    96
5480    28883    15    -43.05    1    14.5    96
5482    28893    15    -42.95    1    14.6    96
5484    28902    15    -42.95    1    14.7    96
5486    28911    14.9    -42.95    1    14.8    97
5488    28921    14.9    -42.95    1    14.8    97
5490    28930    14.9    -42.85    1    14.8    97
5492    28939    14.9    -42.75    1    14.8    97
5494    28948    14.9    -42.75    1    14.7    97
5496    28958    14.8    -42.75    1    14.6    97
5498    28970    14.8    -42.65    1    14.5    97
5500    28982    14.8    -42.65    1    14.3    98
5502    28991    14.8    -42.55    1    14.1    98
5504    28997    14.8    -42.55    1    14    98
5506    29005    14.7    -42.35    1    13.8    98
5508    29017    14.7    -42.25    1    13.6    98
5510    29027    14.7    -42.15    1    13.4    98
5512    29035    14.7    -42.15    1    13.3    98
5514    29045    14.7    -42.15    1    13.1    98
5516    29054    14.6    -42.25    1    13    98
5518    29062    14.6    -42.25    1    12.9    98
5520    29072    14.6    -42.25    1    12.8    99
5522    29082    14.6    -42.25    1    12.6    99
5524    29091    14.6    -42.25    1    12.5    99
5526    29100    14.5    -42.35    1    12.5    99
5528    29109    14.5    -42.25    1    12.4    99
5530    29122    14.5    -42.25    1    12.3    99
5532    29135    14.5    -42.35    1    12.2    99
5534    29146    14.4    -42.35    1    12.1    99
5536    29154    14.4    -42.25    1    11.9    99
5538    29161    14.4    -42.25    1    11.8    99
5540    29168    14.4    -42.15    1    11.7    99
5542    29180    14.4    -42.05    1    11.6    99
5544    29192    14.3    -41.95    1    11.5    98
5546    29202    14.3    -41.85    1    11.4    98
5548    29210    14.3    -41.75    1    11.3    97
5550    29220    14.3    -41.75    1    11.3    96
5552    29232    14.3    -41.75    1    11.2    96
5554    29244    14.2    -41.65    1    11.2    95
5556    29254    14.2    -41.75    1    11.2    94
5558    29265    14.2    -41.75    1    11.3    93
5560    29276    14.2    -41.75    1    11.3    92
5562    29286    14.1    -41.75    1    11.4    91
5564    29295    14.1    -41.75    1    11.5    90
