Elapsed time;TimeUTC;GpsHeightMSL;P;Temp;RH;Dewp;Dir;Speed;CompAz;CompRng;Lat;Lon;KeyFlags;O3Current;O3;BoxTemperature;O3Voltage;O3PumpCurrent
s;hh:mm:ss;m;hPa;�C;%;�C;�;m/s;�;m;�;�;;�A;mPa;�C;V;mA
1665.70;23:25:37;10684.7;229.74;-52.40;2.8;-79.07;257;14.77;68;21612;46.886;7.206;                  ;/////////;///;//////////////;/////////;/////////////
1666.70;23:25:38;10692.2;229.47;-52.46;2.7;-79.39;257;14.76;68;21629;46.886;7.206;                  ;/////////;///;//////////////;/////////;/////////////
1667.70;23:25:39;10699.0;229.23;-52.52;2.6;-79.73;257;14.75;68;21646;46.886;7.206;                  ;/////////;///;//////////////;/////////;/////////////
1668.70;23:25:40;10705.1;229.01;-52.58;2.5;-80.04;257;14.74;68;21661;46.886;7.206;                  ;/////////;///;//////////////;/////////;/////////////
1669.70;23:25:41;10710.1;228.82;-52.60;2.4;-80.32;258;14.73;68;21674;46.886;7.206;                  ;/////////;///;//////////////;/////////;/////////////
1670.70;23:25:42;10714.4;228.68;-52.58;2.3;-80.56;258;14.72;68;21686;46.886;7.207;                  ;/////////;///;//////////////;/////////;/////////////
1671.70;23:25:43;10718.3;228.55;-52.51;2.2;-80.74;258;14.71;68;21697;46.886;7.207;                  ;/////////;///;//////////////;/////////;/////////////
1672.70;23:25:44;10722.7;228.39;-52.43;2.1;-80.89;258;14.71;68;21707;46.886;7.207;                  ;/////////;///;//////////////;/////////;/////////////
1673.70;23:25:45;10728.2;228.19;-52.38;2.1;-81.03;258;14.70;68;21717;46.886;7.207;                  ;/////////;///;//////////////;/////////;/////////////
1674.70;23:25:46;10734.3;227.97;-52.34;2.0;-81.16;258;14.69;68;21727;46.886;7.207;                  ;/////////;///;//////////////;/////////;/////////////
1675.70;23:25:47;10740.5;227.76;-52.31;2.0;-81.25;259;14.67;68;21738;46.886;7.207;                  ;/////////;///;//////////////;/////////;/////////////
1676.70;23:25:48;10746.5;227.54;-52.32;1.9;-81.33;259;14.66;68;21751;46.886;7.207;                  ;/////////;///;//////////////;/////////;/////////////
1677.70;23:25:49;10752.0;227.34;-52.31;1.9;-81.38;259;14.65;68;21766;46.887;7.208;                  ;/////////;///;//////////////;/////////;/////////////
1678.70;23:25:50;10757.3;227.16;-52.32;1.9;-81.42;260;14.64;68;21782;46.887;7.208;                  ;/////////;///;//////////////;/////////;/////////////
1679.70;23:25:51;10763.0;226.97;-52.34;1.9;-81.46;260;14.63;68;21800;46.887;7.208;                  ;/////////;///;//////////////;/////////;/////////////
1680.70;23:25:52;10769.7;226.73;-52.35;1.9;-81.51;260;14.62;68;21819;46.887;7.208;                  ;/////////;///;//////////////;/////////;/////////////
1681.70;23:25:53;10777.4;226.45;-52.33;1.9;-81.54;261;14.61;68;21838;46.887;7.209;                  ;/////////;///;//////////////;/////////;/////////////
1682.70;23:25:54;10785.8;226.16;-52.30;1.9;-81.57;261;14.61;68;21858;46.887;7.209;                  ;/////////;///;//////////////;/////////;/////////////
1683.70;23:25:55;10794.5;225.86;-52.25;1.9;-81.60;261;14.60;68;21878;46.887;7.209;                  ;/////////;///;//////////////;/////////;/////////////
1684.70;23:25:56;10803.2;225.56;-52.23;1.8;-81.63;262;14.60;68;21897;46.887;7.209;                  ;/////////;///;//////////////;/////////;/////////////
1685.70;23:25:57;10811.5;225.27;-52.22;1.8;-81.67;262;14.61;68;21914;46.887;7.210;                  ;/////////;///;//////////////;/////////;/////////////
1686.70;23:25:58;10819.3;225.00;-52.24;1.8;-81.73;262;14.62;68;21930;46.887;7.210;                  ;/////////;///;//////////////;/////////;/////////////
1687.70;23:25:59;10826.3;224.76;-52.28;1.8;-81.78;262;14.63;68;21943;46.887;7.210;                  ;/////////;///;//////////////;/////////;/////////////
1688.70;23:26:00;10832.5;224.54;-52.31;1.8;-81.82;263;14.65;68;21955;46.887;7.210;                  ;/////////;///;//////////////;/////////;/////////////
1689.70;23:26:01;10837.7;224.35;-52.32;1.8;-81.83;263;14.67;68;21965;46.887;7.210;                  ;/////////;///;//////////////;/////////;/////////////
1690.70;23:26:02;10842.0;224.21;-52.33;1.8;-81.82;263;14.70;68;21974;46.887;7.210;                  ;/////////;///;//////////////;/////////;/////////////
1691.70;23:26:03;10846.4;224.06;-52.31;1.8;-81.79;263;14.73;68;21981;46.887;7.210;                  ;/////////;///;//////////////;/////////;/////////////
1692.70;23:26:04;10851.7;223.87;-52.31;1.8;-81.74;264;14.76;68;21989;46.887;7.211;                  ;/////////;///;//////////////;/////////;/////////////
1693.70;23:26:05;10858.0;223.65;-52.32;1.8;-81.68;264;14.80;68;21998;46.887;7.211;                  ;/////////;///;//////////////;/////////;/////////////
1694.70;23:26:06;10865.6;223.39;-52.33;1.9;-81.60;264;14.84;68;22009;46.887;7.211;                  ;/////////;///;//////////////;/////////;/////////////
1695.70;23:26:07;10874.0;223.09;-52.36;1.9;-81.52;264;14.89;68;22021;46.887;7.211;                  ;/////////;///;//////////////;/////////;/////////////
1696.70;23:26:08;10882.4;222.81;-52.39;1.9;-81.43;264;14.94;68;22035;46.887;7.211;                  ;/////////;///;//////////////;/////////;/////////////
1697.70;23:26:09;10890.7;222.52;-52.40;2.0;-81.33;264;15.00;68;22050;46.887;7.211;                  ;/////////;///;//////////////;/////////;/////////////
1698.70;23:26:10;10898.9;222.25;-52.38;2.0;-81.20;264;15.06;68;22066;46.887;7.212;                  ;/////////;///;//////////////;/////////;/////////////
1699.70;23:26:11;10906.9;221.97;-52.31;2.0;-81.04;264;15.12;68;22082;46.887;7.212;                  ;/////////;///;//////////////;/////////;/////////////
1700.70;23:26:12;10914.9;221.70;-52.28;2.1;-80.91;264;15.18;68;22098;46.887;7.212;                  ;/////////;///;//////////////;/////////;/////////////
1701.70;23:26:13;10922.6;221.43;-52.26;2.1;-80.79;263;15.25;68;22114;46.887;7.212;                  ;/////////;///;//////////////;/////////;/////////////
1702.70;23:26:14;10929.8;221.18;-52.27;2.1;-80.69;263;15.31;68;22131;46.887;7.212;                  ;/////////;///;//////////////;/////////;/////////////
1703.70;23:26:15;10936.5;220.96;-52.30;2.2;-80.61;263;15.38;68;22148;46.887;7.213;                  ;/////////;///;//////////////;/////////;/////////////
1704.70;23:26:16;10942.8;220.74;-52.35;2.2;-80.56;263;15.44;68;22165;46.887;7.213;                  ;/////////;///;//////////////;/////////;/////////////
1705.70;23:26:17;10948.9;220.54;-52.39;2.2;-80.51;263;15.50;68;22183;46.887;7.213;                  ;/////////;///;//////////////;/////////;/////////////
1706.70;23:26:18;10954.9;220.33;-52.45;2.3;-80.47;262;15.57;68;22201;46.887;7.213;                  ;/////////;///;//////////////;/////////;/////////////
1707.70;23:26:19;10960.6;220.13;-52.49;2.3;-80.43;262;15.63;68;22219;46.887;7.214;                  ;/////////;///;//////////////;/////////;/////////////
1708.70;23:26:20;10966.1;219.95;-52.52;2.3;-80.38;262;15.68;68;22237;46.887;7.214;                  ;/////////;///;//////////////;/////////;/////////////
1709.70;23:26:21;10971.4;219.76;-52.55;2.3;-80.34;261;15.74;68;22253;46.887;7.214;                  ;/////////;///;//////////////;/////////;/////////////
1710.70;23:26:22;10976.5;219.59;-52.58;2.4;-80.31;261;15.80;68;22269;46.887;7.214;                  ;/////////;///;//////////////;/////////;/////////////
1711.70;23:26:23;10981.6;219.42;-52.62;2.4;-80.29;260;15.85;68;22284;46.887;7.214;                  ;/////////;///;//////////////;/////////;/////////////
1712.70;23:26:24;10986.6;219.24;-52.66;2.4;-80.28;260;15.90;68;22298;46.887;7.215;                  ;/////////;///;//////////////;/////////;/////////////
1713.70;23:26:25;10991.7;219.06;-52.69;2.4;-80.30;260;15.95;68;22311;46.887;7.215;                  ;/////////;///;//////////////;/////////;/////////////
1714.70;23:26:26;10997.0;218.89;-52.72;2.4;-80.34;259;15.99;68;22324;46.887;7.215;                  ;/////////;///;//////////////;/////////;/////////////
1715.70;23:26:27;11002.8;218.70;-52.71;2.4;-80.38;259;16.03;68;22337;46.887;7.215;                  ;/////////;///;//////////////;/////////;/////////////
1716.70;23:26:28;11009.6;218.47;-52.68;2.3;-80.44;258;16.08;68;22350;46.887;7.215;                  ;/////////;///;//////////////;/////////;/////////////
1717.70;23:26:29;11017.6;218.19;-52.68;2.3;-80.54;258;16.12;68;22364;46.887;7.216;                  ;/////////;///;//////////////;/////////;/////////////
1718.70;23:26:30;11026.0;217.91;-52.69;2.3;-80.68;258;16.16;68;22378;46.887;7.216;                  ;/////////;///;//////////////;/////////;/////////////
1719.70;23:26:31;11034.5;217.63;-52.65;2.2;-80.79;257;16.20;68;22394;46.887;7.216;                  ;/////////;///;//////////////;/////////;/////////////
1720.70;23:26:32;11042.5;217.36;-52.64;2.2;-80.92;257;16.23;68;22410;46.887;7.216;                  ;/////////;///;//////////////;/////////;/////////////
1721.70;23:26:33;11049.6;217.12;-52.65;2.1;-81.08;257;16.27;68;22426;46.887;7.216;                  ;/////////;///;//////////////;/////////;/////////////
1722.70;23:26:34;11055.5;216.92;-52.68;2.1;-81.23;257;16.31;68;22444;46.887;7.217;                  ;/////////;///;//////////////;/////////;/////////////
1723.70;23:26:35;11060.4;216.76;-52.70;2.0;-81.38;256;16.34;68;22461;46.887;7.217;                  ;/////////;///;//////////////;/////////;/////////////
1724.70;23:26:36;11064.6;216.61;-52.72;2.0;-81.50;256;16.37;68;22479;46.887;7.217;                  ;/////////;///;//////////////;/////////;/////////////
1725.70;23:26:37;11068.6;216.48;-52.74;2.0;-81.60;256;16.41;68;22496;46.888;7.217;                  ;/////////;///;//////////////;/////////;/////////////
1726.70;23:26:38;11073.1;216.33;-52.75;1.9;-81.67;256;16.44;68;22514;46.888;7.217;                  ;/////////;///;//////////////;/////////;/////////////
1727.70;23:26:39;11078.7;216.14;-52.76;1.9;-81.71;256;16.46;68;22532;46.888;7.218;                  ;/////////;///;//////////////;/////////;/////////////
1728.70;23:26:40;11085.4;215.91;-52.75;1.9;-81.73;256;16.49;68;22550;46.888;7.218;                  ;/////////;///;//////////////;/////////;/////////////
1729.70;23:26:41;11093.2;215.66;-52.71;1.9;-81.72;256;16.52;68;22567;46.888;7.218;                  ;/////////;///;//////////////;/////////;/////////////
1730.70;23:26:42;11101.7;215.37;-52.70;1.9;-81.73;256;16.54;68;22585;46.888;7.218;                  ;/////////;///;//////////////;/////////;/////////////
1731.70;23:26:43;11110.5;215.08;-52.75;1.9;-81.76;256;16.56;68;22602;46.888;7.219;                  ;/////////;///;//////////////;/////////;/////////////
1732.70;23:26:44;11119.1;214.78;-52.81;1.9;-81.78;257;16.59;68;22618;46.888;7.219;                  ;/////////;///;//////////////;/////////;/////////////
1733.70;23:26:45;11126.5;214.54;-52.87;1.9;-81.76;257;16.61;68;22635;46.888;7.219;                  ;/////////;///;//////////////;/////////;/////////////
1734.70;23:26:46;11133.1;214.34;-52.91;2.0;-81.70;257;16.62;68;22651;46.888;7.219;                  ;/////////;///;//////////////;/////////;/////////////
1735.70;23:26:47;11139.5;214.11;-52.94;2.0;-81.59;257;16.64;68;22667;46.888;7.219;                  ;/////////;///;//////////////;/////////;/////////////
1736.70;23:26:48;11145.5;213.91;-52.94;2.1;-81.43;258;16.65;68;22683;46.888;7.220;                  ;/////////;///;//////////////;/////////;/////////////
1737.70;23:26:49;11151.5;213.71;-52.91;2.1;-81.23;258;16.66;68;22700;46.888;7.220;                  ;/////////;///;//////////////;/////////;/////////////
1738.70;23:26:50;11157.8;213.50;-52.84;2.2;-80.98;258;16.67;68;22716;46.888;7.220;                  ;/////////;///;//////////////;/////////;/////////////
1739.70;23:26:51;11164.8;213.27;-52.82;2.3;-80.77;259;16.67;68;22733;46.888;7.220;                  ;/////////;///;//////////////;/////////;/////////////
1740.70;23:26:52;11172.4;213.02;-52.85;2.3;-80.61;259;16.67;68;22750;46.888;7.220;                  ;/////////;///;//////////////;/////////;/////////////
1741.70;23:26:53;11180.9;212.75;-52.84;2.4;-80.44;259;16.66;68;22766;46.888;7.221;                  ;/////////;///;//////////////;/////////;/////////////
1742.70;23:26:54;11190.1;212.44;-52.79;2.4;-80.26;259;16.66;68;22782;46.888;7.221;                  ;/////////;///;//////////////;/////////;/////////////
1743.70;23:26:55;11199.3;212.13;-52.69;2.5;-80.06;260;16.64;68;22797;46.888;7.221;                  ;/////////;///;//////////////;/////////;/////////////
1744.70;23:26:56;11207.6;211.87;-52.65;2.5;-79.95;260;16.63;68;22811;46.888;7.221;                  ;/////////;///;//////////////;/////////;/////////////
1745.70;23:26:57;11215.1;211.62;-52.61;2.5;-79.85;260;16.61;68;22825;46.888;7.221;                  ;/////////;///;//////////////;/////////;/////////////
1746.70;23:26:58;11221.4;211.41;-52.44;2.6;-79.69;260;16.59;68;22840;46.888;7.222;                  ;/////////;///;//////////////;/////////;/////////////
1747.70;23:26:59;11227.0;211.24;-52.36;2.6;-79.60;261;16.56;68;22855;46.888;7.222;                  ;/////////;///;//////////////;/////////;/////////////
1748.70;23:27:00;11232.3;211.06;-52.38;2.6;-79.62;261;16.53;68;22871;46.888;7.222;                  ;/////////;///;//////////////;/////////;/////////////
1749.70;23:27:01;11237.6;210.88;-52.42;2.6;-79.66;261;16.49;68;22889;46.888;7.222;                  ;/////////;///;//////////////;/////////;/////////////
1750.70;23:27:02;11242.8;210.72;-52.45;2.6;-79.71;261;16.45;69;22907;46.888;7.223;                  ;/////////;///;//////////////;/////////;/////////////
1751.70;23:27:03;11248.1;210.55;-52.49;2.5;-79.78;261;16.40;69;22925;46.888;7.223;                  ;/////////;///;//////////////;/////////;/////////////
1752.70;23:27:04;11253.8;210.36;-52.53;2.5;-79.87;261;16.35;69;22944;46.888;7.223;                  ;/////////;///;//////////////;/////////;/////////////
1753.70;23:27:05;11259.4;210.17;-52.58;2.5;-79.98;261;16.30;69;22962;46.888;7.223;                  ;/////////;///;//////////////;/////////;/////////////
1754.70;23:27:06;11264.7;210.00;-52.63;2.5;-80.10;261;16.25;69;22979;46.888;7.224;                  ;/////////;///;//////////////;/////////;/////////////
1755.70;23:27:07;11269.7;209.84;-52.67;2.4;-80.24;260;16.19;69;22995;46.888;7.224;                  ;/////////;///;//////////////;/////////;/////////////
1756.70;23:27:08;11274.7;209.68;-52.70;2.4;-80.38;260;16.13;69;23011;46.888;7.224;                  ;/////////;///;//////////////;/////////;/////////////
1757.70;23:27:09;11279.9;209.50;-52.72;2.3;-80.54;260;16.07;69;23026;46.888;7.224;                  ;/////////;///;//////////////;/////////;/////////////
1758.70;23:27:10;11285.3;209.32;-52.69;2.3;-80.69;260;16.01;69;23041;46.888;7.224;                  ;/////////;///;//////////////;/////////;/////////////
1759.70;23:27:11;11291.0;209.14;-52.58;2.2;-80.78;260;15.95;69;23056;46.888;7.225;                  ;/////////;///;//////////////;/////////;/////////////
1760.70;23:27:12;11297.4;208.94;-52.42;2.1;-80.84;259;15.89;69;23071;46.888;7.225;                  ;/////////;///;//////////////;/////////;/////////////
1761.70;23:27:13;11304.5;208.71;-52.32;2.1;-80.94;259;15.84;69;23087;46.889;7.225;                  ;/////////;///;//////////////;/////////;/////////////
1762.70;23:27:14;11312.3;208.46;-52.28;2.0;-81.07;259;15.78;69;23102;46.889;7.225;                  ;/////////;///;//////////////;/////////;/////////////
1763.70;23:27:15;11320.3;208.19;-52.28;2.0;-81.20;258;15.72;69;23118;46.889;7.225;                  ;/////////;///;//////////////;/////////;/////////////
1764.70;23:27:16;11328.0;207.95;-52.31;1.9;-81.33;258;15.67;69;23134;46.889;7.226;                  ;/////////;///;//////////////;/////////;/////////////
1765.70;23:27:17;11334.9;207.73;-52.35;1.9;-81.45;258;15.62;69;23149;46.889;7.226;                  ;/////////;///;//////////////;/////////;/////////////
1766.70;23:27:18;11341.3;207.53;-52.39;1.9;-81.55;257;15.57;69;23164;46.889;7.226;                  ;/////////;///;//////////////;/////////;/////////////
1767.70;23:27:19;11347.3;207.34;-52.40;1.9;-81.62;257;15.52;69;23178;46.889;7.226;                  ;/////////;///;//////////////;/////////;/////////////
1768.70;23:27:20;11352.7;207.15;-52.39;1.9;-81.68;257;15.48;69;23192;46.889;7.226;                  ;/////////;///;//////////////;/////////;/////////////
1769.70;23:27:21;11357.7;207.00;-52.37;1.8;-81.74;256;15.44;69;23205;46.889;7.226;                  ;/////////;///;//////////////;/////////;/////////////
1770.70;23:27:22;11362.5;206.85;-52.31;1.8;-81.79;256;15.39;69;23217;46.889;7.227;                  ;/////////;///;//////////////;/////////;/////////////
1771.70;23:27:23;11367.7;206.69;-52.25;1.8;-81.84;256;15.35;69;23231;46.889;7.227;                  ;/////////;///;//////////////;/////////;/////////////
1772.70;23:27:24;11373.4;206.50;-52.18;1.7;-81.90;256;15.31;69;23245;46.889;7.227;                  ;/////////;///;//////////////;/////////;/////////////
1773.70;23:27:25;11379.1;206.31;-52.10;1.7;-81.97;256;15.27;69;23260;46.889;7.227;                  ;/////////;///;//////////////;/////////;/////////////
1774.70;23:27:26;11384.2;206.14;-52.03;1.7;-82.06;256;15.23;69;23276;46.889;7.227;                  ;/////////;///;//////////////;/////////;/////////////
1775.70;23:27:27;11388.3;206.01;-51.99;1.6;-82.17;256;15.19;69;23293;46.889;7.228;                  ;/////////;///;//////////////;/////////;/////////////
1776.70;23:27:28;11392.1;205.90;-51.97;1.6;-82.29;255;15.15;69;23309;46.889;7.228;                  ;/////////;///;//////////////;/////////;/////////////
1777.70;23:27:29;11396.1;205.78;-51.94;1.6;-82.41;255;15.11;69;23326;46.889;7.228;                  ;/////////;///;//////////////;/////////;/////////////
1778.70;23:27:30;11401.2;205.62;-51.87;1.5;-82.49;256;15.07;69;23342;46.889;7.228;                  ;/////////;///;//////////////;/////////;/////////////
1779.70;23:27:31;11407.1;205.42;-51.73;1.5;-82.52;256;15.03;69;23359;46.889;7.228;                  ;/////////;///;//////////////;/////////;/////////////
1780.70;23:27:32;11413.2;205.22;-51.55;1.5;-82.51;256;14.99;69;23375;46.889;7.229;                  ;/////////;///;//////////////;/////////;/////////////
1781.70;23:27:33;11419.0;205.04;-51.41;1.4;-82.52;256;14.94;69;23391;46.889;7.229;                  ;/////////;///;//////////////;/////////;/////////////
1782.70;23:27:34;11424.7;204.86;-51.32;1.4;-82.57;256;14.90;69;23408;46.889;7.229;                  ;/////////;///;//////////////;/////////;/////////////
1783.70;23:27:35;11430.7;204.68;-51.25;1.4;-82.63;256;14.86;69;23424;46.889;7.229;                  ;/////////;///;//////////////;/////////;/////////////
1784.70;23:27:36;11437.4;204.47;-51.20;1.4;-82.70;256;14.83;69;23441;46.889;7.229;                  ;/////////;///;//////////////;/////////;/////////////
1785.70;23:27:37;11445.2;204.22;-51.14;1.3;-82.77;257;14.79;69;23457;46.889;7.230;                  ;/////////;///;//////////////;/////////;/////////////
1786.70;23:27:38;11453.6;203.95;-51.08;1.3;-82.84;257;14.77;69;23473;46.889;7.230;                  ;/////////;///;//////////////;/////////;/////////////
1787.70;23:27:39;11462.3;203.68;-51.01;1.3;-82.89;257;14.75;69;23488;46.889;7.230;                  ;/////////;///;//////////////;/////////;/////////////
1788.70;23:27:40;11470.6;203.42;-50.95;1.3;-82.93;258;14.73;69;23502;46.890;7.230;                  ;/////////;///;//////////////;/////////;/////////////
1789.70;23:27:41;11478.3;203.18;-50.89;1.3;-82.95;258;14.73;69;23515;46.890;7.230;                  ;/////////;///;//////////////;/////////;/////////////
1790.70;23:27:42;11485.2;202.97;-50.90;1.3;-83.01;258;14.73;69;23527;46.890;7.231;                  ;/////////;///;//////////////;/////////;/////////////
1791.70;23:27:43;11491.8;202.77;-50.93;1.3;-83.07;259;14.73;69;23538;46.890;7.231;                  ;/////////;///;//////////////;/////////;/////////////
1792.70;23:27:44;11498.5;202.55;-50.95;1.2;-83.11;259;14.75;69;23549;46.890;7.231;                  ;/////////;///;//////////////;/////////;/////////////
1793.70;23:27:45;11505.6;202.33;-50.95;1.2;-83.14;259;14.77;69;23558;46.890;7.231;                  ;/////////;///;//////////////;/////////;/////////////
1794.70;23:27:46;11513.4;202.09;-50.96;1.2;-83.17;259;14.80;69;23568;46.890;7.231;                  ;/////////;///;//////////////;/////////;/////////////
1795.70;23:27:47;11521.8;201.83;-50.93;1.2;-83.17;260;14.84;69;23579;46.890;7.231;                  ;/////////;///;//////////////;/////////;/////////////
1796.70;23:27:48;11530.7;201.56;-50.88;1.2;-83.16;260;14.88;69;23590;46.890;7.231;                  ;/////////;///;//////////////;/////////;/////////////
1797.70;23:27:49;11539.7;201.28;-50.84;1.2;-83.16;260;14.93;69;23603;46.890;7.232;                  ;/////////;///;//////////////;/////////;/////////////
1798.70;23:27:50;11548.3;201.01;-50.78;1.2;-83.14;260;14.99;69;23618;46.890;7.232;                  ;/////////;///;//////////////;/////////;/////////////
1799.70;23:27:51;11556.1;200.77;-50.69;1.2;-83.08;261;15.05;69;23635;46.890;7.232;                  ;/////////;///;//////////////;/////////;/////////////
1800.70;23:27:52;11563.0;200.56;-50.64;1.2;-83.04;261;15.12;69;23652;46.890;7.232;                  ;/////////;///;//////////////;/////////;/////////////
1801.70;23:27:53;11568.8;200.38;-50.63;1.2;-83.01;261;15.19;69;23671;46.890;7.232;T                 ;/////////;///;//////////////;/////////;/////////////
1802.70;23:27:54;11573.8;200.22;-50.64;1.2;-82.98;261;15.27;69;23689;46.890;7.233;                  ;/////////;///;//////////////;/////////;/////////////
1803.70;23:27:55;11578.1;200.09;-50.66;1.2;-82.94;261;15.34;69;23708;46.890;7.233;                  ;/////////;///;//////////////;/////////;/////////////
1804.70;23:27:56;11582.2;199.97;-50.68;1.3;-82.89;261;15.42;69;23725;46.890;7.233;                  ;/////////;///;//////////////;/////////;/////////////
1805.70;23:27:57;11587.1;199.82;-50.72;1.3;-82.85;261;15.50;69;23742;46.890;7.233;                  ;/////////;///;//////////////;/////////;/////////////
1806.70;23:27:58;11592.9;199.63;-50.77;1.3;-82.83;261;15.57;69;23758;46.890;7.234;                  ;/////////;///;//////////////;/////////;/////////////
1807.70;23:27:59;11599.7;199.42;-50.83;1.3;-82.82;261;15.65;69;23773;46.890;7.234;                  ;/////////;///;//////////////;/////////;/////////////
1808.70;23:28:00;11607.5;199.19;-50.88;1.3;-82.81;261;15.72;69;23787;46.890;7.234;                  ;/////////;///;//////////////;/////////;/////////////
1809.70;23:28:01;11616.1;198.93;-50.94;1.3;-82.83;261;15.79;69;23801;46.890;7.234;                  ;/////////;///;//////////////;/////////;/////////////
1810.70;23:28:02;11625.3;198.65;-51.00;1.3;-82.85;261;15.86;69;23815;46.890;7.234;                  ;/////////;///;//////////////;/////////;/////////////
1811.70;23:28:03;11634.7;198.36;-51.06;1.3;-82.88;261;15.93;69;23829;46.890;7.235;                  ;/////////;///;//////////////;/////////;/////////////
1812.70;23:28:04;11643.8;198.08;-51.12;1.3;-82.92;261;16.00;69;23843;46.890;7.235;                  ;/////////;///;//////////////;/////////;/////////////
1813.70;23:28:05;11651.9;197.83;-51.19;1.3;-82.96;261;16.07;69;23858;46.890;7.235;                  ;/////////;///;//////////////;/////////;/////////////
1814.70;23:28:06;11658.8;197.63;-51.25;1.3;-82.99;261;16.14;69;23874;46.890;7.235;                  ;/////////;///;//////////////;/////////;/////////////
1815.70;23:28:07;11664.5;197.46;-51.30;1.3;-83.02;261;16.20;69;23890;46.890;7.235;                  ;/////////;///;//////////////;/////////;/////////////
1816.70;23:28:08;11669.6;197.30;-51.35;1.3;-83.03;260;16.27;69;23908;46.890;7.236;                  ;/////////;///;//////////////;/////////;/////////////
1817.70;23:28:09;11674.5;197.15;-51.39;1.3;-83.02;260;16.34;69;23926;46.890;7.236;                  ;/////////;///;//////////////;/////////;/////////////
1818.70;23:28:10;11679.5;196.99;-51.43;1.3;-83.01;260;16.42;69;23944;46.890;7.236;                  ;/////////;///;//////////////;/////////;/////////////
1819.70;23:28:11;11684.9;196.83;-51.47;1.3;-82.99;260;16.49;69;23963;46.890;7.236;                  ;/////////;///;//////////////;/////////;/////////////
1820.70;23:28:12;11691.3;196.64;-51.52;1.4;-82.98;260;16.57;69;23981;46.890;7.237;                  ;/////////;///;//////////////;/////////;/////////////
1821.70;23:28:13;11699.1;196.40;-51.56;1.4;-82.96;260;16.65;69;23998;46.890;7.237;                  ;/////////;///;//////////////;/////////;/////////////
1822.70;23:28:14;11708.1;196.12;-51.57;1.4;-82.93;260;16.73;69;24013;46.890;7.237;                  ;/////////;///;//////////////;/////////;/////////////
1823.70;23:28:15;11717.8;195.83;-51.56;1.4;-82.90;260;16.81;69;24027;46.890;7.237;                  ;/////////;///;//////////////;/////////;/////////////
1824.70;23:28:16;11727.6;195.54;-51.55;1.4;-82.87;260;16.90;69;24040;46.890;7.237;                  ;/////////;///;//////////////;/////////;/////////////
1825.70;23:28:17;11737.0;195.26;-51.55;1.4;-82.87;260;16.98;69;24052;46.890;7.237;                  ;/////////;///;//////////////;/////////;/////////////
1826.70;23:28:18;11745.9;195.00;-51.55;1.4;-82.88;260;17.07;69;24064;46.890;7.238;                  ;/////////;///;//////////////;/////////;/////////////
1827.70;23:28:19;11754.3;194.75;-51.49;1.4;-82.85;259;17.15;69;24077;46.890;7.238;                  ;/////////;///;//////////////;/////////;/////////////
1828.70;23:28:20;11762.1;194.51;-51.41;1.4;-82.82;259;17.23;69;24091;46.890;7.238;                  ;/////////;///;//////////////;/////////;/////////////
1829.70;23:28:21;11768.8;194.30;-51.41;1.4;-82.85;259;17.32;69;24107;46.890;7.238;                  ;/////////;///;//////////////;/////////;/////////////
1830.70;23:28:22;11774.5;194.14;-51.45;1.4;-82.92;259;17.39;69;24125;46.890;7.238;                  ;/////////;///;//////////////;/////////;/////////////
1831.70;23:28:23;11779.5;193.99;-51.49;1.4;-82.99;259;17.47;69;24145;46.890;7.239;                  ;/////////;///;//////////////;/////////;/////////////
1832.70;23:28:24;11783.9;193.85;-51.49;1.3;-83.03;259;17.53;69;24167;46.890;7.239;                  ;/////////;///;//////////////;/////////;/////////////
1833.70;23:28:25;11788.2;193.73;-51.50;1.3;-83.07;259;17.60;69;24189;46.890;7.239;                  ;/////////;///;//////////////;/////////;/////////////
1834.70;23:28:26;11792.7;193.59;-51.51;1.3;-83.10;259;17.65;69;24212;46.891;7.240;                  ;/////////;///;//////////////;/////////;/////////////
1835.70;23:28:27;11797.9;193.43;-51.50;1.3;-83.13;259;17.70;69;24234;46.891;7.240;                  ;/////////;///;//////////////;/////////;/////////////
1836.70;23:28:28;11803.7;193.26;-51.50;1.3;-83.16;259;17.74;69;24254;46.891;7.240;                  ;/////////;///;//////////////;/////////;/////////////
1837.70;23:28:29;11810.3;193.07;-51.45;1.3;-83.15;259;17.77;69;24274;46.891;7.240;                  ;/////////;///;//////////////;/////////;/////////////
1838.70;23:28:30;11817.4;192.86;-51.28;1.3;-83.06;259;17.80;69;24292;46.891;7.241;                  ;/////////;///;//////////////;/////////;/////////////
1839.70;23:28:31;11824.6;192.64;-51.06;1.3;-82.93;259;17.81;69;24308;46.891;7.241;                  ;/////////;///;//////////////;/////////;/////////////
1840.70;23:28:32;11831.0;192.44;-50.94;1.3;-82.87;259;17.81;69;24325;46.891;7.241;                  ;/////////;///;//////////////;/////////;/////////////
1841.70;23:28:33;11836.3;192.29;-50.90;1.3;-82.88;259;17.81;69;24341;46.891;7.241;                  ;/////////;///;//////////////;/////////;/////////////
1842.70;23:28:34;11841.0;192.16;-50.91;1.3;-82.90;259;17.80;69;24357;46.891;7.241;                  ;/////////;///;//////////////;/////////;/////////////
1843.70;23:28:35;11846.1;192.01;-50.93;1.3;-82.94;259;17.78;69;24374;46.891;7.242;                  ;/////////;///;//////////////;/////////;/////////////
