Station Position;Payerne_Start
Longitude (?);6.94368
Latitude (?);46.813018
Altitude (m);491.0

Software Version
Software; X-ASMS Brass V1.7.2
Config; SRS-C34-74, 14.08.2013

Barometric Parameter
Barometric Pressure (hPa);
Barometer Height (m);491.0

Surface Weather
Pressure (hPa);958.8
Temperature (?C);16.6
Humidity (%);88.4
Dewpoint (?C);14.7
Wind Velocity (m/s);0.2
Wind Direction (?);309
Clouds;
Ozone (nb);

Sounding;2017071200
Start Date;11.07.17
Start Time;22:50:42
Remark;

Sonde;SRS_C34
Serial Number;6001
Sonde Identifier;74
DTH;0.0

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);-9999.990

Pressure Level (hPa);1000.0
Altitude (m);133.13

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
806;4713.96;269.87;16.75;;-4.25;;;;;;;0;46.848685;7.057838;-3.84
807;4721.65;269.73;16.95;;-4.27;;;;;;;0;46.848678;7.05804;-3.85
808;4729.34;269.59;17.16;;-4.28;;;;;;;0;46.848678;7.058245;-3.86
809;4736.73;269.46;17.37;;-4.3;;;;;;;0;46.848682;7.058458;-3.81
810;4743.42;269.33;17.58;;-4.3;;;;;;;0;46.848692;7.058682;-3.77
811;4749.11;269.19;17.79;;-4.31;;;;;;;0;46.848705;7.058915;-3.73
812;4754.1;269.06;17.99;;-4.31;;;;;;;0;46.84872;7.059165;-3.73
813;4759.0;268.92;18.17;;-4.3;;;;;;;0;46.848735;7.05943;-3.74
814;4764.49;268.77;18.35;;-4.29;;;;;;;0;46.848747;7.059703;-3.74
815;4770.68;268.62;18.51;;-4.28;;;;;;;0;46.84875;7.059978;-3.79
816;4777.47;268.46;18.66;;-4.31;;;;;;;0;46.84875;7.060248;-3.84
817;4784.76;268.3;18.79;;-4.35;;;;;;;0;46.848747;7.060515;-3.89
818;4792.55;268.12;18.9;;-4.38;;;;;;;0;46.84874;7.06077;-3.9
819;4800.44;267.93;18.99;;-4.35;;;;;;;0;46.848732;7.061018;-3.91
820;4808.23;267.74;19.07;;-4.32;;;;;;;0;46.848727;7.061257;-3.91
821;4815.22;267.53;19.14;;-4.28;;;;;;;0;46.848727;7.061492;-3.94
822;4821.91;267.31;19.19;;-4.3;;;;;;;0;46.848732;7.061728;-3.96
823;4828.1;267.09;19.22;;-4.33;;;;;;;0;46.848742;7.061968;-3.98
824;4833.59;266.85;19.24;;-4.35;;;;;;;0;46.84876;7.06222;-4.04
825;4838.99;266.61;19.25;;-4.39;;;;;;;0;46.84878;7.062482;-4.1
826;4844.58;266.36;19.25;;-4.44;;;;;;;0;46.8488;7.062755;-4.15
827;4850.47;266.1;19.24;;-4.49;;;;;;;0;46.848815;7.063033;-4.2
828;4856.46;265.85;19.22;;-4.5;;;;;;;0;46.848828;7.063315;-4.24
829;4862.75;265.59;19.19;;-4.52;;;;;;;0;46.848837;7.063585;-4.29
830;4869.04;265.34;19.15;;-4.53;;;;;;;0;46.848843;7.063847;-4.26
831;4875.13;265.08;19.11;;-4.57;;;;;;;0;46.848852;7.064097;-4.24
832;4880.93;264.83;19.07;;-4.6;;;;;;;0;46.848863;7.064337;-4.21
833;4886.82;264.58;19.03;;-4.64;;;;;;;0;46.848878;7.06457;-4.26
834;4892.71;264.33;18.99;;-4.64;;;;;;;0;46.848902;7.064805;-4.31
835;4898.6;264.08;18.94;;-4.63;;;;;;;0;46.848927;7.065045;-4.36
836;4904.89;263.83;18.9;;-4.63;;;;;;;0;46.84895;7.065288;-4.36
837;4910.78;263.59;18.87;;-4.64;;;;;;;0;46.848972;7.065538;-4.36
838;4916.48;263.34;18.83;;-4.65;;;;;;;0;46.848992;7.065787;-4.35
839;4922.57;263.09;18.8;;-4.66;;;;;;;0;46.849007;7.066033;-4.36
840;4929.16;262.83;18.77;;-4.66;;;;;;;0;46.849022;7.066272;-4.38
841;4935.95;262.57;18.74;;-4.66;;;;;;;0;46.849037;7.066505;-4.39
842;4942.64;262.3;18.7;;-4.66;;;;;;;0;46.849055;7.066733;-4.4
843;4948.63;262.02;18.67;;-4.66;;;;;;;0;46.849077;7.066963;-4.41
844;4953.72;261.73;18.63;;-4.66;;;;;;;0;46.849102;7.067198;-4.42
845;4958.52;261.43;18.59;;-4.66;;;;;;;0;46.849132;7.067443;-4.39
846;4963.41;261.12;18.54;;-4.68;;;;;;;0;46.849163;7.067697;-4.36
847;4969.1;260.81;18.48;;-4.7;;;;;;;0;46.84919;7.067962;-4.33
848;4975.29;260.51;18.43;;-4.72;;;;;;;0;46.849215;7.068232;-4.29
849;4981.98;260.2;18.36;;-4.72;;;;;;;0;46.849238;7.068502;-4.26
850;4988.77;259.92;18.3;;-4.72;;;;;;;0;46.849258;7.06877;-4.22
851;4994.96;259.65;18.23;;-4.72;;;;;;;0;46.849278;7.069028;-4.26
852;5000.75;259.42;18.17;;-4.74;;;;;;;0;46.849303;7.069273;-4.3
853;5006.35;259.23;18.11;;-4.76;;;;;;;0;46.849332;7.069503;-4.35
854;5012.34;259.08;18.05;;-4.78;;;;;;;0;46.849367;7.069715;-4.42
855;5018.43;259.0;18.0;;-4.85;;;;;;;0;46.849407;7.069913;-4.49
856;5025.12;258.97;17.95;;-4.93;;;;;;;0;46.849452;7.070107;-4.56
857;5031.61;259.01;17.91;;-5.0;;;;;;;0;46.849497;7.070297;-4.63
858;5037.9;259.12;17.87;;-5.07;;;;;;;0;46.849545;7.070488;-4.7
859;5044.89;259.28;17.83;;-5.14;;;;;;;0;46.849595;7.070687;-4.77
860;5051.58;259.49;17.79;;-5.21;;;;;;;0;46.849643;7.070893;-4.77
861;5058.17;259.75;17.75;;-5.29;;;;;;;0;46.849688;7.071117;-4.78
862;5064.66;260.04;17.69;;-5.37;;;;;;;0;46.849732;7.071355;-4.79
863;5070.85;260.35;17.63;;-5.45;;;;;;;0;46.849765;7.071608;-4.81
864;5077.04;260.67;17.55;;-5.49;;;;;;;0;46.849792;7.071877;-4.84
865;5083.33;260.98;17.45;;-5.53;;;;;;;0;46.849807;7.072153;-4.86
866;5089.82;261.27;17.34;;-5.57;;;;;;;0;46.849813;7.072432;-4.95
867;5096.71;261.54;17.22;;-5.63;;;;;;;0;46.849817;7.072703;-5.04
868;5103.8;261.77;17.08;;-5.69;;;;;;;0;46.849818;7.072962;-5.12
869;5111.39;261.95;16.94;;-5.75;;;;;;;0;46.849822;7.073208;-5.2
870;5118.88;262.09;16.79;;-5.79;;;;;;;0;46.849827;7.073438;-5.27
871;5126.37;262.19;16.64;;-5.84;;;;;;;0;46.849837;7.073653;-5.34
872;5133.86;262.24;16.5;;-5.89;;;;;;;0;46.849852;7.073853;-5.38
873;5141.25;262.24;16.38;;-5.96;;;;;;;0;46.849873;7.074043;-5.43
874;5148.04;262.2;16.27;;-6.04;;;;;;;0;46.849898;7.074227;-5.47
875;5153.73;262.13;16.19;;-6.11;;;;;;;0;46.849928;7.074407;-5.49
876;5158.32;262.02;16.13;;-6.15;;;;;;;0;46.849958;7.074582;-5.51
877;5162.61;261.9;16.11;;-6.19;;;;;;;0;46.849987;7.07475;-5.54
878;5167.01;261.76;16.11;;-6.22;;;;;;;0;46.850012;7.074917;-5.57
879;5172.3;261.61;16.14;;-6.27;;;;;;;0;46.850032;7.075085;-5.6
880;5178.29;261.45;16.2;;-6.31;;;;;;;0;46.850048;7.075258;-5.63
881;5184.48;261.3;16.29;;-6.35;;;;;;;0;46.850058;7.075443;-5.71
882;5190.67;261.16;16.39;;-6.4;;;;;;;0;46.850065;7.075645;-5.78
883;5196.56;261.03;16.5;;-6.45;;;;;;;0;46.850073;7.075862;-5.85
884;5201.76;260.91;16.63;;-6.51;;;;;;;0;46.850083;7.076093;-5.91
885;5206.55;260.82;16.75;;-6.51;;;;;;;0;46.8501;7.076337;-5.96
886;5210.94;260.74;16.87;;-6.51;;;;;;;0;46.850123;7.076592;-6.02
887;5215.63;260.69;16.99;;-6.51;;;;;;;0;46.850157;7.076852;-6.0
888;5221.03;260.66;17.1;;-6.56;;;;;;;0;46.8502;7.077108;-5.99
889;5227.52;260.66;17.2;;-6.6;;;;;;;0;46.850252;7.07736;-5.97
890;5234.21;260.69;17.28;;-6.65;;;;;;;0;46.850302;7.077595;-5.97
891;5241.29;260.74;17.36;;-6.68;;;;;;;0;46.850348;7.077818;-5.97
892;5247.29;260.81;17.43;;-6.72;;;;;;;0;46.850383;7.078032;-5.97
893;5252.88;260.89;17.48;;-6.75;;;;;;;0;46.85041;7.078242;-6.05
894;5258.47;260.99;17.54;;-6.82;;;;;;;0;46.850428;7.078452;-6.14
895;5264.26;261.1;17.59;;-6.9;;;;;;;0;46.850438;7.078667;-6.22
896;5270.35;261.22;17.64;;-6.97;;;;;;;0;46.85045;7.078888;-6.33
897;5276.24;261.33;17.68;;-7.02;;;;;;;0;46.850463;7.079118;-6.44
898;5281.73;261.44;17.73;;-7.07;;;;;;;0;46.85048;7.079348;-6.55
899;5287.72;261.54;17.78;;-7.11;;;;;;;0;46.850502;7.079578;-6.57
900;5293.91;261.63;17.84;;-7.17;;;;;;;0;46.850523;7.079805;-6.59
901;5300.7;261.71;17.89;;-7.23;;;;;;;0;46.850547;7.080027;-6.62
902;5307.59;261.78;17.94;;-7.29;;;;;;;0;46.850567;7.080247;-6.68
903;5314.48;261.85;17.99;;-7.36;;;;;;;0;46.850587;7.080472;-6.74
904;5320.57;261.9;18.04;;-7.43;;;;;;;0;46.850605;7.080702;-6.8
905;5325.96;261.95;18.09;;-7.49;;;;;;;0;46.85062;7.080943;-6.87
906;5330.76;262.0;18.12;;-7.5;;;;;;;0;46.850637;7.081197;-6.93
907;5335.75;262.04;18.16;;-7.51;;;;;;;0;46.850662;7.081458;-6.99
908;5341.44;262.09;18.18;;-7.53;;;;;;;0;46.850693;7.081723;-7.01
909;5347.43;262.13;18.2;;-7.58;;;;;;;0;46.85073;7.081987;-7.02
910;5353.52;262.16;18.22;;-7.63;;;;;;;0;46.85077;7.082245;-7.04
911;5359.61;262.19;18.23;;-7.68;;;;;;;0;46.850813;7.08249;-7.11
912;5365.3;262.21;18.24;;-7.7;;;;;;;0;46.85085;7.08273;-7.18
913;5370.49;262.21;18.24;;-7.72;;;;;;;0;46.850882;7.082953;-7.25
914;5375.49;262.2;18.24;;-7.74;;;;;;;0;46.8509;7.083167;-7.27
915;5380.98;262.16;18.24;;-7.8;;;;;;;0;46.850907;7.083377;-7.29
916;5386.37;262.11;18.24;;-7.85;;;;;;;0;46.850902;7.083585;-7.31
917;5391.96;262.04;18.23;;-7.9;;;;;;;0;46.850893;7.083802;-7.34
918;5397.45;261.95;18.23;;-7.95;;;;;;;0;46.850888;7.08403;-7.38
919;5402.94;261.85;18.21;;-7.99;;;;;;;0;46.850888;7.084265;-7.41
920;5408.23;261.74;18.19;;-8.03;;;;;;;0;46.850897;7.084508;-7.45
921;5413.73;261.62;18.16;;-8.07;;;;;;;0;46.85092;7.084763;-7.5
922;5419.82;261.52;18.13;;-8.11;;;;;;;0;46.850953;7.085023;-7.54
923;5426.21;261.43;18.08;;-8.16;;;;;;;0;46.851002;7.08529;-7.53
924;5433.0;261.35;18.03;;-8.23;;;;;;;0;46.851053;7.085553;-7.52
925;5440.28;261.3;17.97;;-8.3;;;;;;;0;46.851107;7.085815;-7.51
926;5447.77;261.28;17.91;;-8.37;;;;;;;0;46.851158;7.086072;-7.55
927;5454.96;261.29;17.84;;-8.43;;;;;;;0;46.851203;7.086322;-7.6
928;5461.95;261.32;17.77;;-8.48;;;;;;;0;46.85124;7.086562;-7.64
929;5467.54;261.39;17.71;;-8.53;;;;;;;0;46.851263;7.086785;-7.72
930;5472.23;261.47;17.65;;-8.58;;;;;;;0;46.851278;7.086993;-7.8
931;5476.93;261.57;17.6;;-8.62;;;;;;;0;46.851287;7.087188;-7.89
932;5482.62;261.68;17.56;;-8.66;;;;;;;0;46.851292;7.087373;-7.91
933;5489.31;261.8;17.54;;-8.73;;;;;;;0;46.851302;7.087558;-7.94
934;5495.6;261.9;17.53;;-8.79;;;;;;;0;46.851313;7.08775;-7.97
935;5501.59;262.0;17.53;;-8.86;;;;;;;0;46.851328;7.087953;-8.04
936;5507.48;262.09;17.55;;-8.89;;;;;;;0;46.851348;7.088173;-8.11
937;5513.17;262.16;17.58;;-8.92;;;;;;;0;46.85137;7.088412;-8.18
938;5518.56;262.22;17.62;;-8.96;;;;;;;0;46.85139;7.08866;-8.26
939;5524.05;262.26;17.68;;-9.01;;;;;;;0;46.85141;7.088915;-8.34
940;5529.84;262.29;17.74;;-9.07;;;;;;;0;46.85143;7.089172;-8.42
941;5536.13;262.31;17.8;;-9.12;;;;;;;0;46.851447;7.08942;-8.49
942;5542.52;262.33;17.87;;-9.17;;;;;;;0;46.851463;7.089658;-8.56
943;5548.41;262.35;17.94;;-9.21;;;;;;;0;46.851482;7.08989;-8.63
944;5553.8;262.38;18.01;;-9.26;;;;;;;0;46.851505;7.090113;-8.61
945;5559.29;262.42;18.08;;-9.33;;;;;;;0;46.851535;7.090335;-8.59
946;5564.78;262.48;18.16;;-9.39;;;;;;;0;46.85157;7.09056;-8.57
947;5570.47;262.55;18.23;;-9.45;;;;;;;0;46.851605;7.090792;-8.63
948;5576.36;262.64;18.3;;-9.5;;;;;;;0;46.85164;7.09103;-8.68
949;5582.25;262.75;18.38;;-9.54;;;;;;;0;46.85167;7.091275;-8.74
950;5587.85;262.88;18.45;;-9.58;;;;;;;0;46.851692;7.091522;-8.83
951;5593.44;263.03;18.52;;-9.63;;;;;;;0;46.851708;7.091767;-8.92
952;5598.93;263.18;18.59;;-9.68;;;;;;;0;46.851718;7.092007;-9.01
953;5604.72;263.35;18.66;;-9.73;;;;;;;0;46.851727;7.092243;-9.06
954;5610.91;263.52;18.72;;-9.79;;;;;;;0;46.851737;7.092475;-9.11
955;5617.1;263.7;18.78;;-9.85;;;;;;;0;46.851752;7.092705;-9.17
956;5622.69;263.87;18.83;;-9.91;;;;;;;0;46.851773;7.09294;-9.22
957;5627.98;264.05;18.88;;-9.93;;;;;;;0;46.851798;7.093183;-9.28
958;5633.27;264.22;18.91;;-9.96;;;;;;;0;46.851825;7.093438;-9.34
959;5638.46;264.38;18.94;;-9.98;;;;;;;0;46.85185;7.093705;-9.36
960;5643.75;264.54;18.95;;-9.97;;;;;;;0;46.85187;7.093982;-9.38
961;5649.54;264.69;18.95;;-9.96;;;;;;;0;46.851885;7.09426;-9.41
962;5655.53;264.84;18.94;;-9.95;;;;;;;0;46.851893;7.094533;-9.41
963;5661.32;264.98;18.92;;-9.96;;;;;;;0;46.851897;7.094795;-9.41
964;5666.91;265.12;18.88;;-9.97;;;;;;;0;46.8519;7.095052;-9.41
965;5672.61;265.26;18.84;;-9.98;;;;;;;0;46.851907;7.095293;-9.36
966;5678.69;265.39;18.79;;-10.03;;;;;;;0;46.851923;7.09553;-9.31
967;5685.08;265.53;18.73;;-10.08;;;;;;;0;46.851945;7.095768;-9.26
968;5690.97;265.67;18.66;;-10.13;;;;;;;0;46.851967;7.096007;-9.34
969;5696.86;265.82;18.6;;-10.15;;;;;;;0;46.85199;7.096252;-9.42
970;5702.36;265.97;18.53;;-10.17;;;;;;;0;46.852007;7.096497;-9.5
971;5708.35;266.12;18.46;;-10.19;;;;;;;0;46.852018;7.096743;-9.53
972;5713.94;266.28;18.4;;-10.22;;;;;;;0;46.852025;7.096987;-9.56
973;5719.43;266.45;18.33;;-10.25;;;;;;;0;46.852028;7.097222;-9.6
974;5725.62;266.63;18.27;;-10.27;;;;;;;0;46.852035;7.09745;-9.58
975;5732.11;266.81;18.22;;-10.29;;;;;;;0;46.852043;7.097675;-9.57
976;5738.69;267.0;18.17;;-10.3;;;;;;;0;46.852055;7.097902;-9.55
977;5745.28;267.19;18.13;;-10.32;;;;;;;0;46.85207;7.098132;-9.59
978;5751.27;267.39;18.09;;-10.36;;;;;;;0;46.852085;7.098372;-9.62
979;5757.16;267.6;18.06;;-10.39;;;;;;;0;46.852097;7.098618;-9.66
980;5763.25;267.81;18.04;;-10.43;;;;;;;0;46.852102;7.09887;-9.74
981;5769.74;268.03;18.02;;-10.45;;;;;;;0;46.852102;7.09912;-9.82
982;5775.83;268.26;18.02;;-10.47;;;;;;;0;46.852097;7.099367;-9.9
983;5781.82;268.5;18.02;;-10.49;;;;;;;0;46.85209;7.099603;-9.91
984;5787.31;268.76;18.02;;-10.5;;;;;;;0;46.852085;7.099833;-9.93
985;5793.1;269.04;18.04;;-10.52;;;;;;;0;46.852085;7.100055;-9.94
986;5799.29;269.34;18.06;;-10.53;;;;;;;0;46.852095;7.10027;-9.94
987;5805.58;269.65;18.1;;-10.54;;;;;;;0;46.852108;7.100487;-9.93
988;5811.57;269.99;18.14;;-10.56;;;;;;;0;46.852127;7.100705;-9.93
989;5817.66;270.34;18.18;;-10.57;;;;;;;0;46.852143;7.100933;-9.94
990;5824.25;270.72;18.24;;-10.63;;;;;;;0;46.852157;7.101177;-9.95
991;5830.34;271.11;18.3;;-10.69;;;;;;;0;46.852158;7.10143;-9.96
992;5836.73;271.52;18.36;;-10.75;;;;;;;0;46.852153;7.101677;-10.06
993;5842.42;271.94;18.43;;-10.76;;;;;;;0;46.852142;7.101927;-10.17
994;5848.31;272.37;18.49;;-10.76;;;;;;;0;46.852125;7.102172;-10.27
995;5854.6;272.8;18.56;;-10.77;;;;;;;0;46.852107;7.102412;-10.31
996;5861.38;273.23;18.63;;-10.8;;;;;;;0;46.852093;7.102652;-10.34
997;5868.77;273.66;18.69;;-10.82;;;;;;;0;46.852083;7.102897;-10.38
998;5875.96;274.07;18.75;;-10.85;;;;;;;0;46.852077;7.103147;-10.41
999;5882.75;274.46;18.81;;-10.91;;;;;;;0;46.852072;7.103402;-10.45
1000;5888.74;274.84;18.86;;-10.97;;;;;;;0;46.852065;7.10366;-10.48
1001;5893.73;275.2;18.91;;-11.04;;;;;;;0;46.852052;7.103918;-10.53
1002;5898.82;275.53;18.94;;-11.06;;;;;;;0;46.852033;7.104175;-10.57
1003;5904.31;275.84;18.97;;-11.09;;;;;;;0;46.852008;7.10443;-10.61
1004;5910.0;276.11;19.0;;-11.12;;;;;;;0;46.851977;7.104678;-10.61
1005;5915.99;276.36;19.01;;-11.14;;;;;;;0;46.851943;7.104918;-10.61
1006;5921.68;276.58;19.02;;-11.17;;;;;;;0;46.85191;7.105158;-10.61
1007;5927.47;276.76;19.02;;-11.2;;;;;;;0;46.851883;7.105392;-10.59
1008;5933.46;276.92;19.01;;-11.16;;;;;;;0;46.851862;7.105627;-10.57
1009;5939.75;277.04;18.99;;-11.12;;;;;;;0;46.851845;7.105868;-10.56
1010;5946.54;277.12;18.96;;-11.09;;;;;;;0;46.851832;7.106122;-10.62
1011;5953.52;277.18;18.92;;-11.11;;;;;;;0;46.85182;7.106388;-10.67
1012;5960.01;277.2;18.88;;-11.14;;;;;;;0;46.851807;7.106663;-10.73
1013;5966.0;277.18;18.84;;-11.16;;;;;;;0;46.851788;7.10694;-10.74
1014;5971.19;277.14;18.79;;-11.21;;;;;;;0;46.851763;7.107212;-10.75
1015;5976.48;277.07;18.75;;-11.25;;;;;;;0;46.851732;7.107478;-10.76
1016;5981.48;276.98;18.7;;-11.29;;;;;;;0;46.851693;7.107728;-10.77
1017;5986.57;276.87;18.66;;-11.3;;;;;;;0;46.851653;7.107962;-10.78
1018;5991.96;276.75;18.63;;-11.31;;;;;;;0;46.851612;7.10818;-10.78
1019;5999.24;276.63;18.6;;-11.32;;;;;;;0;46.851582;7.108393;-10.8
1020;6006.63;276.51;18.58;;-11.37;;;;;;;0;46.851558;7.1086;-10.81
1021;6015.02;276.41;18.56;;-11.42;;;;;;;0;46.851545;7.108807;-10.83
1022;6023.4;276.33;18.54;;-11.47;;;;;;;0;46.851542;7.109013;-10.82
1023;6030.09;276.27;18.53;;-11.54;;;;;;;0;46.851533;7.109238;-10.82
1024;6037.08;276.24;18.52;;-11.61;;;;;;;0;46.851533;7.109472;-10.81
1025;6043.76;276.25;18.51;;-11.68;;;;;;;0;46.851537;7.109713;-10.9
1026;6050.65;276.29;18.49;;-11.71;;;;;;;0;46.851542;7.10997;-10.98
1027;6058.14;276.36;18.46;;-11.74;;;;;;;0;46.851542;7.110242;-11.07
1028;6065.43;276.46;18.43;;-11.78;;;;;;;0;46.851538;7.110523;-11.11
1029;6074.01;276.58;18.39;;-11.8;;;;;;;0;46.85153;7.110817;-11.16
1030;6082.0;276.71;18.34;;-11.83;;;;;;;0;46.85151;7.111105;-11.2
1031;6088.48;276.85;18.29;;-11.86;;;;;;;0;46.851477;7.111382;-11.23
1032;6094.87;276.98;18.24;;-11.93;;;;;;;0;46.851437;7.111642;-11.25
1033;6101.16;277.11;18.19;;-11.99;;;;;;;0;46.851397;7.111888;-11.28
1034;6106.15;277.23;18.15;;-12.06;;;;;;;0;46.851352;7.112115;-11.3
1035;6110.84;277.33;18.12;;-12.09;;;;;;;0;46.851308;7.112318;-11.33
1036;6115.54;277.41;18.11;;-12.13;;;;;;;0;46.851272;7.112502;-11.35
1037;6120.63;277.47;18.12;;-12.16;;;;;;;0;46.851253;7.112683;-11.4
1038;6125.62;277.53;18.16;;-12.21;;;;;;;0;46.851238;7.112872;-11.44
1039;6130.71;277.58;18.22;;-12.27;;;;;;;0;46.85123;7.113072;-11.48
1040;6136.4;277.64;18.32;;-12.33;;;;;;;0;46.851222;7.113287;-11.56
1041;6141.99;277.71;18.44;;-12.39;;;;;;;0;46.851212;7.11351;-11.63
1042;6147.28;277.81;18.59;;-12.45;;;;;;;0;46.851198;7.113753;-11.7
1043;6152.67;277.93;18.77;;-12.51;;;;;;;0;46.851178;7.113993;-11.75
1044;6158.26;278.1;18.96;;-12.55;;;;;;;0;46.851157;7.114235;-11.81
1045;6163.95;278.31;19.18;;-12.59;;;;;;;0;46.851133;7.114477;-11.86
1046;6169.94;278.57;19.41;;-12.63;;;;;;;0;46.851115;7.11472;-11.9
1047;6176.03;278.87;19.65;;-12.68;;;;;;;0;46.851098;7.114967;-11.93
1048;6182.02;279.22;19.9;;-12.73;;;;;;;0;46.851088;7.115222;-11.97
1049;6187.8;279.6;20.14;;-12.78;;;;;;;0;46.851075;7.115492;-12.0
1050;6193.59;280.0;20.37;;-12.81;;;;;;;0;46.85106;7.115767;-12.03
1051;6199.28;280.43;20.6;;-12.84;;;;;;;0;46.85104;7.11605;-12.06
1052;6205.57;280.86;20.81;;-12.87;;;;;;;0;46.851015;7.116337;-12.14
1053;6211.76;281.28;21.0;;-12.87;;;;;;;0;46.850978;7.116633;-12.21
1054;6218.35;281.69;21.18;;-12.87;;;;;;;0;46.850933;7.116932;-12.28
1055;6225.14;282.06;21.34;;-12.88;;;;;;;0;46.850882;7.117227;-12.29
1056;6231.82;282.39;21.48;;-12.84;;;;;;;0;46.850827;7.11752;-12.29
1057;6238.31;282.66;21.61;;-12.8;;;;;;;0;46.85077;7.11781;-12.29
1058;6244.5;282.87;21.71;;-12.77;;;;;;;0;46.85071;7.118095;-12.29
1059;6250.19;283.02;21.8;;-12.78;;;;;;;0;46.850648;7.118373;-12.28
1060;6255.18;283.09;21.88;;-12.8;;;;;;;0;46.850587;7.118647;-12.27
1061;6260.47;283.09;21.94;;-12.81;;;;;;;0;46.850525;7.118913;-12.22
1062;6266.06;283.02;21.99;;-12.87;;;;;;;0;46.85046;7.119175;-12.17
1063;6272.45;282.88;22.03;;-12.92;;;;;;;0;46.850397;7.11943;-12.12
1064;6279.14;282.68;22.06;;-12.97;;;;;;;0;46.850337;7.119692;-12.14
1065;6286.22;282.44;22.08;;-12.98;;;;;;;0;46.850282;7.119962;-12.16
1066;6293.31;282.16;22.1;;-12.99;;;;;;;0;46.850233;7.120242;-12.18
1067;6300.5;281.86;22.11;;-12.99;;;;;;;0;46.850192;7.120537;-12.24
1068;6307.48;281.53;22.11;;-12.92;;;;;;;0;46.850157;7.12084;-12.31
1069;6314.47;281.21;22.1;;-12.84;;;;;;;0;46.85013;7.121152;-12.38
1070;6321.26;280.89;22.09;;-12.76;;;;;;;0;46.85011;7.121463;-12.35
1071;6327.75;280.59;22.08;;-12.71;;;;;;;0;46.850093;7.121768;-12.31
1072;6333.43;280.3;22.05;;-12.65;;;;;;;0;46.850077;7.122065;-12.28
1073;6339.02;280.04;22.02;;-12.6;;;;;;;0;46.850053;7.122357;-12.21
1074;6344.91;279.8;21.99;;-12.57;;;;;;;0;46.850022;7.122642;-12.13
1075;6350.9;279.59;21.95;;-12.54;;;;;;;0;46.849987;7.122922;-12.06
1076;6357.39;279.4;21.91;;-12.51;;;;;;;0;46.84995;7.123203;-11.98
1077;6363.58;279.24;21.87;;-12.55;;;;;;;0;46.84991;7.123487;-11.9
1078;6369.57;279.09;21.83;;-12.6;;;;;;;0;46.849872;7.123773;-11.82
1079;6375.76;278.96;21.78;;-12.65;;;;;;;0;46.849837;7.124058;-11.9
1080;6382.04;278.83;21.74;;-12.67;;;;;;;0;46.849803;7.124335;-11.98
1081;6389.23;278.72;21.7;;-12.69;;;;;;;0;46.849778;7.124607;-12.06
1082;6396.42;278.61;21.66;;-12.71;;;;;;;0;46.849758;7.124875;-12.11
1083;6403.6;278.5;21.63;;-12.78;;;;;;;0;46.849737;7.12514;-12.15
1084;6411.09;278.39;21.59;;-12.84;;;;;;;0;46.849712;7.125405;-12.2
1085;6418.67;278.29;21.55;;-12.9;;;;;;;0;46.84968;7.125673;-12.24
1086;6426.36;278.19;21.5;;-12.95;;;;;;;0;46.849647;7.12595;-12.28
1087;6434.04;278.09;21.45;;-13.0;;;;;;;0;46.849612;7.126235;-12.32
1088;6441.33;277.99;21.4;;-13.06;;;;;;;0;46.849575;7.12653;-12.36
1089;6447.82;277.91;21.33;;-13.08;;;;;;;0;46.84954;7.126833;-12.4
1090;6453.41;277.84;21.26;;-13.11;;;;;;;0;46.849508;7.127138;-12.45
1091;6458.4;277.78;21.18;;-13.14;;;;;;;0;46.849485;7.127442;-12.48
1092;6463.39;277.74;21.08;;-13.14;;;;;;;0;46.84947;7.127737;-12.51
1093;6468.88;277.72;20.98;;-13.14;;;;;;;0;46.84946;7.128022;-12.54
1094;6474.97;277.72;20.86;;-13.15;;;;;;;0;46.849452;7.128293;-12.58
1095;6481.45;277.75;20.74;;-13.2;;;;;;;0;46.84944;7.128555;-12.62
1096;6488.14;277.81;20.6;;-13.24;;;;;;;0;46.849422;7.128808;-12.65
1097;6494.93;277.9;20.46;;-13.29;;;;;;;0;46.849395;7.12906;-12.7
1098;6501.71;278.02;20.32;;-13.32;;;;;;;0;46.849362;7.129315;-12.75
1099;6508.3;278.18;20.18;;-13.36;;;;;;;0;46.849325;7.12958;-12.8
1100;6514.49;278.37;20.03;;-13.39;;;;;;;0;46.84929;7.12985;-12.84
1101;6520.38;278.59;19.9;;-13.45;;;;;;;0;46.849257;7.130127;-12.87
1102;6526.17;278.85;19.77;;-13.5;;;;;;;0;46.849228;7.130403;-12.9
1103;6532.46;279.13;19.65;;-13.55;;;;;;;0;46.849207;7.130675;-12.9
1104;6538.84;279.43;19.55;;-13.61;;;;;;;0;46.849193;7.130938;-12.89
1105;6545.13;279.76;19.48;;-13.66;;;;;;;0;46.849182;7.131192;-12.89
1106;6550.52;280.09;19.42;;-13.72;;;;;;;0;46.84917;7.131435;-12.94
1107;6555.11;280.43;19.39;;-13.79;;;;;;;0;46.849155;7.13167;-13.0
1108;6559.7;280.76;19.38;;-13.86;;;;;;;0;46.849133;7.131892;-13.01
