Station Position;Payerne
Longitude (?);6.94
Latitude (?);46.81
Altitude (m);491.0

Software Version
Software; UMSS Meteo Routine 1.5
Config; SRS-C50-100, 10.02.2017

Surface Weather
Pressure (hPa);969.5
Temperature (?C);12.0
Humidity (%);66.3
Dewpoint (?C);5.91
Wind Velocity (m/s);1.0
Wind Direction (deg);084
Clouds;11502
Ozone (nb);

Sounding;20171024.12
Start Date;24.10.17
Start Time;11:06:09
Remark;

Sonde;SRS_C50
Serial Number;1083
Sonde Identifier;100

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);18.296

Pressure Level (hPa);1000.0
Altitude (m);232.22

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
1093;7326.56;347.51;26.75;406.5;-24.84;71.46;-28.53;;;;;0;46.704143;6.96246;-23.19
1094;7332.46;347.66;26.76;406.17;-24.85;70.69;-28.64;;;;;0;46.703906;6.962531;-23.0
1095;7338.23;347.78;26.78;405.84;-24.86;69.96;-28.81;;;;;0;46.703671;6.962603;-23.2
1096;7344.23;347.88;26.79;405.51;-25.04;69.22;-29.03;;;;;0;46.703435;6.962678;-23.72
1097;7350.33;347.95;26.79;405.17;-25.09;68.43;-29.24;;;;;0;46.703194;6.962749;-23.48
1098;7356.86;347.98;26.79;404.8;-25.15;67.53;-29.45;;;;;0;46.702957;6.962812;-23.51
1099;7363.81;348.01;26.79;404.42;-25.2;66.46;-29.66;;;;;0;46.70272;6.962873;-23.79
1100;7370.8;348.0;26.79;404.03;-25.25;65.36;-29.87;;;;;0;46.702482;6.962933;-23.85
1101;7377.1;347.97;26.78;403.68;-25.17;64.2;-30.0;;;;;0;46.702248;6.962991;-23.48
1102;7383.0;347.91;26.77;403.35;-25.07;63.07;-30.13;;;;;0;46.702012;6.963052;-23.37
1103;7388.78;347.81;26.75;403.03;-25.23;62.05;-30.35;;;;;0;46.701778;6.963119;-23.82
1104;7394.65;347.69;26.73;402.7;-25.18;61.17;-30.54;;;;;0;46.701541;6.963192;-23.68
1105;7401.29;347.57;26.71;402.34;-25.26;60.41;-30.7;;;;;0;46.701302;6.963269;-23.97
1106;7408.46;347.45;26.69;401.94;-25.3;59.76;-30.85;;;;;0;46.701063;6.963345;-23.88
1107;7415.68;347.3;26.67;401.54;-25.31;59.19;-30.98;;;;;0;46.700824;6.963421;-24.08
1108;7424.6;347.1;26.63;401.04;-25.36;58.57;-31.13;;;;;2;46.700534;6.963511;-24.18
1109;7429.53;346.97;26.61;400.77;-25.39;58.26;-31.21;;;;;0;46.700358;6.963568;-24.01
1110;7435.3;346.8;26.58;400.45;-25.39;57.85;-31.3;;;;;0;46.700129;6.96365;-23.6
1111;7443.53;346.55;26.53;400.0;-25.4;57.35;-31.41;;;;;10;46.699794;6.963772;-23.76
1112;7446.76;346.45;26.51;399.82;-25.43;57.17;-31.47;;;;;0;46.699665;6.963822;-23.75
1113;7452.77;346.28;26.47;399.49;-25.53;56.88;-31.59;;;;;0;46.699431;6.963912;-23.57
1114;7458.74;346.11;26.44;399.16;-25.56;56.57;-31.69;;;;;0;46.699195;6.964002;-23.77
1115;7464.65;345.94;26.4;398.84;-25.59;56.24;-31.76;;;;;0;46.698963;6.964087;-23.87
1116;7470.79;345.77;26.36;398.5;-25.58;55.9;-31.82;;;;;0;46.698732;6.964168;-23.98
1117;7477.03;345.61;26.33;398.16;-25.56;55.53;-31.91;;;;;0;46.698507;6.964252;-24.16
1118;7482.93;345.46;26.29;397.83;-25.6;55.14;-32.02;;;;;0;46.698285;6.964336;-24.44
1119;7488.36;345.31;26.26;397.53;-25.64;54.75;-32.12;;;;;0;46.698064;6.964424;-24.31
1120;7493.66;345.16;26.24;397.24;-25.68;54.34;-32.23;;;;;0;46.697837;6.964515;-23.75
1121;7499.23;345.03;26.22;396.94;-25.76;53.91;-32.38;;;;;0;46.697608;6.964608;-24.44
1122;7504.9;344.89;26.2;396.63;-25.82;53.43;-32.52;;;;;0;46.69737;6.964703;-24.55
1123;7509.97;344.77;26.19;396.35;-25.85;52.94;-32.66;;;;;0;46.697141;6.964789;-24.11
1124;7514.96;344.66;26.19;396.08;-25.88;52.41;-32.79;;;;;0;46.696906;6.964869;-24.21
1125;7520.52;344.57;26.2;395.77;-25.92;51.85;-32.94;;;;;0;46.69667;6.96495;-24.62
1126;7526.15;344.5;26.22;395.47;-25.96;51.27;-33.09;;;;;0;46.696447;6.965031;-24.81
1127;7531.34;344.45;26.24;395.18;-26.01;50.68;-33.25;;;;;0;46.696232;6.965113;-24.5
1128;7536.29;344.42;26.28;394.91;-26.02;50.09;-33.37;;;;;0;46.696019;6.965199;-24.27
1129;7541.29;344.41;26.32;394.64;-25.88;49.52;-33.43;;;;;0;46.695812;6.9653;-24.82
1130;7546.61;344.43;26.37;394.35;-26.03;49.01;-33.58;;;;;0;46.695603;6.965409;-24.95
1131;7552.24;344.47;26.43;394.04;-26.01;48.58;-33.7;;;;;0;46.695385;6.965527;-24.95
1132;7557.57;344.52;26.49;393.75;-26.04;48.24;-33.77;;;;;0;46.695172;6.965646;-24.88
1133;7562.53;344.59;26.56;393.48;-26.07;48.0;-33.84;;;;;0;46.694945;6.965768;-24.83
1134;7567.37;344.68;26.62;393.22;-26.05;47.83;-33.89;;;;;0;46.694708;6.965884;-24.82
1135;7572.39;344.76;26.69;392.95;-26.07;47.74;-33.95;;;;;0;46.694462;6.965991;-24.88
1136;7577.65;344.85;26.75;392.66;-26.23;47.69;-34.08;;;;;0;46.694214;6.966082;-24.88
1137;7583.48;344.93;26.82;392.34;-26.27;47.64;-34.14;;;;;0;46.693961;6.966159;-24.61
1138;7589.61;344.99;26.88;392.01;-26.29;47.58;-34.18;;;;;0;46.693719;6.966225;-24.52
1139;7595.4;345.05;26.93;391.7;-26.36;47.48;-34.25;;;;;0;46.693482;6.966287;-24.27
1140;7601.0;345.08;26.99;391.39;-26.4;47.36;-34.32;;;;;0;46.693244;6.966354;-25.09
1141;7606.6;345.08;27.04;391.09;-26.45;47.23;-34.39;;;;;0;46.693012;6.966424;-24.95
1142;7612.25;345.07;27.09;390.79;-26.51;47.1;-34.46;;;;;0;46.692785;6.966504;-24.8
1143;7617.46;345.05;27.14;390.5;-26.53;46.97;-34.52;;;;;0;46.69255;6.96659;-24.95
1144;7621.79;345.0;27.19;390.27;-26.55;46.86;-34.58;;;;;0;46.69231;6.966681;-24.8
1145;7626.01;344.93;27.24;390.04;-26.62;46.75;-34.65;;;;;0;46.692068;6.966772;-24.37
1146;7631.01;344.86;27.29;389.77;-26.67;46.64;-34.72;;;;;0;46.691824;6.966864;-24.57
1147;7636.62;344.79;27.34;389.47;-26.68;46.53;-34.77;;;;;0;46.691587;6.966954;-25.04
1148;7642.33;344.73;27.4;389.16;-26.7;46.41;-34.82;;;;;0;46.691358;6.967043;-24.9
1149;7647.71;344.68;27.46;388.87;-26.77;46.29;-34.9;;;;;0;46.691125;6.967141;-25.22
1150;7652.81;344.65;27.52;388.6;-26.83;46.12;-34.99;;;;;0;46.6909;6.967243;-25.42
1151;7658.73;344.64;27.58;388.28;-26.86;45.88;-35.1;;;;;0;46.690672;6.967353;-24.94
1152;7667.0;344.68;27.65;387.83;-26.9;45.41;-35.24;;;;;2;46.690388;6.967498;-25.29
1153;7672.16;344.72;27.7;387.55;-26.94;44.76;-35.36;;;;;0;46.690203;6.967586;-25.34
1154;7679.05;344.81;27.75;387.18;-26.99;43.91;-35.56;;;;;0;46.68996;6.9677;-25.46
1155;7685.89;344.93;27.8;386.82;-26.93;43.06;-35.78;;;;;0;46.689718;6.967807;-25.61
1156;7692.36;345.08;27.85;386.47;-26.85;41.83;-36.0;;;;;0;46.689473;6.967908;-25.51
1157;7698.24;345.26;27.88;386.16;-26.82;40.32;-36.35;;;;;0;46.689228;6.968005;-25.29
1158;7703.99;345.47;27.91;385.85;-26.85;38.65;-36.79;;;;;0;46.688984;6.968106;-25.03
1159;7709.94;345.7;27.92;385.53;-26.87;36.86;-37.28;;;;;0;46.68874;6.968208;-24.97
1160;7716.05;345.93;27.93;385.2;-26.83;35.02;-37.79;;;;;0;46.688491;6.968309;-24.93
1161;7721.98;346.18;27.92;384.89;-26.78;33.2;-38.3;;;;;0;46.688242;6.968409;-25.1
1162;7728.1;346.42;27.91;384.56;-26.81;31.4;-38.83;;;;;0;46.687989;6.968509;-25.45
1163;7734.75;346.66;27.89;384.21;-26.85;29.73;-39.35;;;;;0;46.687731;6.968599;-25.39
1164;7741.97;346.89;27.86;383.82;-26.8;28.21;-39.85;;;;;0;46.687474;6.968672;-25.23
1165;7749.85;347.1;27.83;383.4;-26.87;26.88;-40.35;;;;;0;46.687214;6.968736;-25.29
1166;7756.97;347.29;27.8;383.02;-26.86;25.74;-40.76;;;;;0;46.686964;6.968792;-25.22
1167;7762.38;347.46;27.77;382.74;-26.88;24.77;-41.16;;;;;0;46.686717;6.968845;-25.35
1168;7767.41;347.62;27.73;382.47;-26.93;24.02;-41.5;;;;;0;46.686477;6.968898;-25.48
1169;7773.37;347.75;27.7;382.15;-27.0;23.32;-41.82;;;;;0;46.686244;6.968961;-25.61
1170;7780.27;347.85;27.68;381.79;-27.04;22.73;-42.09;;;;;0;46.686012;6.969029;-25.68
1171;7787.51;347.94;27.66;381.4;-27.02;22.24;-42.27;;;;;0;46.685787;6.969103;-25.73
1172;7795.19;348.02;27.64;381.0;-27.01;21.84;-42.46;;;;;0;46.685561;6.969189;-25.73
1173;7802.07;348.08;27.63;380.63;-26.99;21.46;-42.59;;;;;0;46.685333;6.969265;-25.37
1174;7808.49;348.15;27.62;380.29;-26.96;21.17;-42.71;;;;;0;46.685097;6.969337;-25.68
1175;7814.49;348.21;27.61;379.98;-26.95;20.96;-42.82;;;;;0;46.684855;6.969413;-25.48
1176;7821.26;348.29;27.6;379.62;-27.07;20.8;-42.97;;;;;2;46.684553;6.969507;-25.42
1177;7826.28;348.34;27.59;379.36;-27.13;20.75;-43.06;;;;;0;46.684352;6.969575;-25.77
1178;7837.39;348.46;27.57;378.77;-27.23;20.72;-43.21;;;;;2;46.683959;6.969709;-25.87
1179;7840.88;348.5;27.57;378.59;-27.32;20.71;-43.24;;;;;0;46.683844;6.969749;-25.85
1180;7848.5;348.59;27.55;378.19;-27.4;20.72;-43.3;;;;;0;46.683596;6.969837;-25.96
1181;7856.1;348.69;27.53;377.79;-27.47;20.73;-43.33;;;;;0;46.683346;6.969923;-26.1
1182;7863.85;348.79;27.51;377.38;-27.51;20.74;-43.36;;;;;0;46.683099;6.970002;-26.16
1183;7871.72;348.89;27.48;376.97;-27.52;20.76;-43.38;;;;;0;46.682856;6.970077;-26.32
1184;7879.68;348.99;27.46;376.55;-27.54;20.79;-43.4;;;;;0;46.682607;6.970151;-26.35
1185;7887.71;349.09;27.44;376.13;-27.61;20.84;-43.44;;;;;0;46.682354;6.970221;-26.44
1186;7895.29;349.18;27.42;375.74;-27.71;20.91;-43.49;;;;;0;46.682118;6.970283;-26.74
1187;7902.05;349.27;27.4;375.38;-27.82;21.0;-43.52;;;;;0;46.68188;6.970336;-26.87
1188;7908.34;349.33;27.4;375.05;-27.87;21.1;-43.54;;;;;0;46.681645;6.970381;-26.96
1189;7913.93;349.39;27.39;374.76;-27.94;21.19;-43.56;;;;;0;46.681413;6.970422;-26.45
1190;7919.26;349.43;27.4;374.48;-28.01;21.27;-43.58;;;;;0;46.681187;6.970466;-26.01
1191;7925.39;349.46;27.42;374.16;-28.0;21.31;-43.56;;;;;0;46.680958;6.970519;-26.19
1192;7932.04;349.48;27.44;373.82;-28.01;21.32;-43.57;;;;;0;46.680725;6.970582;-26.06
1193;7938.74;349.48;27.48;373.47;-28.08;21.3;-43.66;;;;;0;46.680489;6.970651;-26.3
1194;7945.66;349.49;27.52;373.11;-28.15;21.24;-43.74;;;;;0;46.680244;6.970723;-26.46
1195;7952.63;349.49;27.58;372.75;-28.21;21.15;-43.83;;;;;0;46.679998;6.970788;-26.84
1196;7959.36;349.5;27.64;372.4;-28.28;21.03;-43.92;;;;;0;46.679747;6.970851;-26.86
1197;7965.21;349.51;27.7;372.09;-28.29;20.89;-43.99;;;;;0;46.679495;6.970914;-26.71
1198;7970.45;349.53;27.77;371.82;-28.26;20.73;-44.07;;;;;0;46.679241;6.970979;-26.58
1199;7976.39;349.57;27.84;371.51;-28.46;20.58;-44.27;;;;;0;46.678993;6.971051;-26.83
1200;7982.89;349.63;27.92;371.18;-28.41;20.47;-44.3;;;;;0;46.678744;6.971133;-26.82
1201;7989.87;349.7;27.99;370.81;-28.4;20.43;-44.32;;;;;0;46.678498;6.971221;-27.2
1202;7997.32;349.78;28.07;370.43;-28.53;20.49;-44.35;;;;;0;46.678254;6.971311;-27.21
1203;8004.95;349.87;28.14;370.03;-28.58;20.67;-44.26;;;;;0;46.678012;6.971397;-27.35
1204;8012.29;349.97;28.22;369.65;-28.62;20.98;-44.17;;;;;0;46.677781;6.971472;-27.1
1205;8018.89;350.08;28.29;369.31;-28.66;21.39;-44.08;;;;;0;46.677543;6.971543;-26.78
1206;8024.23;350.18;28.35;369.04;-28.72;21.83;-43.96;;;;;0;46.677302;6.971605;-26.39
1207;8028.99;350.28;28.42;368.79;-28.79;22.29;-43.82;;;;;0;46.677049;6.971661;-26.48
1208;8034.37;350.36;28.48;368.52;-28.86;22.73;-43.71;;;;;0;46.676788;6.97171;-27.0
1209;8040.81;350.41;28.54;368.18;-28.93;23.15;-43.58;;;;;0;46.676517;6.971754;-27.39
1210;8047.75;350.44;28.59;367.83;-28.95;23.57;-43.46;;;;;0;46.676244;6.971798;-27.48
1211;8054.64;350.47;28.65;367.47;-29.04;23.98;-43.37;;;;;0;46.675975;6.971844;-27.21
1212;8061.29;350.47;28.7;367.13;-29.14;24.4;-43.29;;;;;0;46.675697;6.971897;-26.94
1213;8067.74;350.43;28.75;366.8;-29.27;24.82;-43.22;;;;;0;46.675443;6.971949;-27.25
1214;8073.79;350.37;28.8;366.49;-29.35;25.23;-43.12;;;;;0;46.675197;6.972001;-27.36
1215;8079.48;350.28;28.86;366.2;-29.34;25.64;-42.99;;;;;0;46.67495;6.972048;-27.33
1216;8085.33;350.18;28.91;365.9;-29.31;26.03;-42.84;;;;;0;46.674704;6.972096;-26.78
1217;8091.16;350.07;28.97;365.6;-29.4;26.42;-42.76;;;;;0;46.674458;6.972144;-27.07
1218;8096.97;349.95;29.02;365.3;-29.42;26.82;-42.65;;;;;0;46.674215;6.9722;-27.69
1219;8103.56;349.83;29.08;364.96;-29.5;27.22;-42.55;;;;;0;46.673964;6.972272;-27.85
1220;8110.82;349.72;29.14;364.59;-29.49;27.62;-42.44;;;;;0;46.673707;6.972351;-28.34
1221;8118.16;349.62;29.2;364.22;-29.55;28.02;-42.35;;;;;0;46.673451;6.972441;-28.51
1222;8125.55;349.53;29.26;363.84;-29.63;28.4;-42.27;;;;;0;46.673194;6.972535;-28.42
1223;8132.46;349.45;29.32;363.49;-29.63;28.75;-42.17;;;;;0;46.672935;6.972624;-28.39
1224;8138.76;349.43;29.37;363.17;-29.62;29.07;-42.07;;;;;0;46.672673;6.97271;-28.3
1225;8144.89;349.43;29.41;362.85;-29.63;29.38;-41.99;;;;;0;46.67241;6.97279;-28.06
1226;8151.01;349.43;29.46;362.54;-29.75;29.63;-41.98;;;;;0;46.672137;6.972873;-28.36
1227;8157.34;349.42;29.5;362.22;-29.77;29.81;-41.99;;;;;0;46.671867;6.972953;-28.67
1228;8165.66;349.42;29.56;361.8;-29.76;29.85;-41.99;;;;;2;46.671537;6.973052;-28.36
1229;8170.84;349.46;29.58;361.53;-29.77;29.68;-42.02;;;;;0;46.671334;6.973108;-28.41
1230;8177.85;349.51;29.59;361.18;-29.86;29.18;-42.27;;;;;0;46.67107;6.973179;-28.14
1231;8185.35;349.56;29.6;360.8;-29.92;28.26;-42.71;;;;;0;46.670804;6.973246;-28.71
1232;8193.03;349.59;29.57;360.41;-29.98;26.99;-43.16;;;;;0;46.670543;6.973312;-28.71
1233;8200.67;349.6;29.53;360.02;-30.04;25.45;-43.66;;;;;0;46.670284;6.973379;-28.46
1234;8208.26;349.6;29.48;359.64;-30.12;23.97;-44.26;;;;;0;46.670029;6.973443;-28.48
1235;8216.08;349.61;29.43;359.24;-30.18;22.91;-44.76;;;;;0;46.669774;6.973505;-28.68
1236;8223.53;349.62;29.38;358.87;-30.16;21.98;-45.15;;;;;0;46.669517;6.973565;-28.39
1237;8230.42;349.63;29.34;358.52;-30.25;21.43;-45.44;;;;;0;46.669256;6.973627;-28.39
1238;8236.89;349.63;29.29;358.19;-30.29;21.15;-45.58;;;;;0;46.668989;6.97369;-28.67
1239;8242.86;349.57;29.21;357.89;-30.34;20.99;-45.72;;;;;0;46.668714;6.973756;-28.02
1240;8247.9;349.46;29.11;357.64;-30.39;20.88;-45.81;;;;;0;46.668435;6.973822;-27.61
1241;8252.23;349.33;29.01;357.42;-30.42;20.77;-45.89;;;;;0;46.668158;6.973884;-28.19
1242;8257.11;349.17;28.9;357.18;-30.47;20.65;-45.99;;;;;0;46.667878;6.973945;-28.63
1243;8262.82;348.98;28.8;356.89;-30.51;20.52;-46.08;;;;;0;46.667608;6.974005;-28.67
1244;8269.09;348.77;28.7;356.58;-30.63;20.38;-46.2;;;;;0;46.667344;6.974064;-28.45
1245;8276.01;348.55;28.62;356.23;-30.69;20.24;-46.35;;;;;0;46.667097;6.974124;-28.15
1246;8283.08;348.33;28.55;355.87;-30.79;20.11;-46.5;;;;;0;46.666857;6.974183;-28.42
1247;8290.13;348.11;28.51;355.52;-30.88;19.96;-46.64;;;;;0;46.666622;6.974248;-29.42
1248;8296.3;347.89;28.47;355.21;-30.93;19.82;-46.75;;;;;0;46.666394;6.974322;-28.54
1249;8301.17;347.69;28.47;354.97;-30.95;19.68;-46.83;;;;;0;46.666175;6.9744;-29.28
1250;8306.28;347.52;28.49;354.71;-30.97;19.54;-46.91;;;;;0;46.665952;6.974492;-29.44
1251;8312.46;347.38;28.53;354.4;-30.98;19.44;-46.99;;;;;0;46.665727;6.974599;-29.81
1252;8319.32;347.27;28.6;354.06;-31.02;19.34;-47.07;;;;;0;46.665501;6.974709;-29.96
1253;8326.51;347.19;28.69;353.7;-31.11;19.28;-47.16;;;;;0;46.665266;6.974813;-30.03
1254;8333.53;347.15;28.8;353.35;-31.14;19.27;-47.19;;;;;0;46.665029;6.974913;-30.04
1255;8340.33;347.15;28.92;353.01;-31.14;19.31;-47.16;;;;;0;46.664785;6.975013;-30.03
1256;8346.53;347.18;29.05;352.7;-31.11;19.41;-47.13;;;;;0;46.664528;6.975104;-30.05
1257;8352.55;347.23;29.18;352.4;-31.26;19.54;-47.16;;;;;0;46.664263;6.975185;-29.67
1258;8359.16;347.31;29.31;352.07;-31.37;19.7;-47.17;;;;;0;46.663998;6.975266;-29.96
1259;8366.42;347.41;29.43;351.71;-31.4;19.87;-47.13;;;;;0;46.663724;6.975348;-29.72
1260;8373.52;347.51;29.52;351.36;-31.43;20.03;-47.1;;;;;0;46.663449;6.975436;-29.81
1261;8380.16;347.61;29.59;351.03;-31.46;20.18;-47.06;;;;;0;46.66317;6.975528;-29.68
1262;8385.98;347.72;29.66;350.74;-31.54;20.32;-47.06;;;;;0;46.662893;6.975618;-29.79
1263;8391.45;347.82;29.73;350.47;-31.67;20.46;-47.06;;;;;0;46.66261;6.975704;-30.04
1264;8397.83;347.93;29.8;350.15;-31.7;20.59;-47.07;;;;;0;46.662331;6.975777;-30.37
1265;8405.05;348.03;29.88;349.8;-31.74;20.69;-47.08;;;;;0;46.662057;6.975845;-30.21
1266;8412.17;348.1;29.91;349.44;-31.84;20.78;-47.09;;;;;0;46.66179;6.975906;-29.95
1267;8418.14;348.16;29.93;349.15;-31.82;20.83;-47.08;;;;;0;46.661528;6.975969;-29.89
1268;8423.77;348.17;29.93;348.87;-31.84;20.86;-47.08;;;;;0;46.661266;6.976033;-29.83
1269;8429.83;348.17;29.93;348.57;-31.9;20.87;-47.12;;;;;0;46.661011;6.976104;-29.82
1270;8436.34;348.16;29.93;348.25;-31.93;20.86;-47.15;;;;;0;46.66075;6.976187;-29.98
1271;8442.59;348.09;29.94;347.94;-31.96;20.84;-47.2;;;;;0;46.660489;6.976277;-30.31
1272;8447.97;347.99;29.95;347.68;-32.02;20.81;-47.25;;;;;0;46.66023;6.976367;-30.19
1273;8453.13;347.89;29.97;347.42;-32.03;20.78;-47.28;;;;;0;46.659965;6.976455;-30.34
1274;8458.53;347.79;29.98;347.16;-32.05;20.74;-47.34;;;;;0;46.659703;6.976535;-30.22
1275;8464.67;347.68;29.99;346.86;-32.14;20.7;-47.41;;;;;0;46.659443;6.976615;-30.58
1276;8471.15;347.55;30.02;346.54;-32.22;20.66;-47.48;;;;;0;46.659192;6.976683;-30.56
1277;8477.93;347.39;30.07;346.2;-32.26;20.6;-47.55;;;;;0;46.65894;6.976744;-30.58
1278;8485.13;347.22;30.12;345.85;-32.3;20.54;-47.61;;;;;0;46.658685;6.976803;-30.57
1279;8492.32;347.06;30.18;345.5;-32.34;20.48;-47.68;;;;;0;46.658426;6.976863;-30.65
1280;8498.87;346.91;30.24;345.18;-32.42;20.44;-47.74;;;;;0;46.658164;6.976929;-30.23
1281;8504.49;346.76;30.31;344.9;-32.47;20.41;-47.81;;;;;0;46.657903;6.977007;-30.37
1282;8510.05;346.63;30.37;344.63;-32.49;20.37;-47.87;;;;;0;46.657635;6.977101;-30.78
1283;8516.06;346.53;30.42;344.34;-32.61;20.33;-47.98;;;;;0;46.657367;6.977212;-30.65
1284;8522.37;346.45;30.47;344.03;-32.73;20.25;-48.07;;;;;0;46.657101;6.977341;-30.5
1285;8528.55;346.39;30.51;343.73;-32.65;20.16;-48.13;;;;;0;46.656831;6.977478;-30.41
1286;8534.32;346.34;30.53;343.44;-32.75;20.07;-48.21;;;;;0;46.656559;6.977621;-30.6
1287;8539.46;346.33;30.54;343.19;-32.8;20.02;-48.29;;;;;0;46.656285;6.977761;-30.89
1288;8544.23;346.32;30.54;342.96;-32.85;19.98;-48.36;;;;;0;46.656007;6.977893;-31.12
1289;8549.0;346.32;30.53;342.73;-32.99;19.97;-48.45;;;;;0;46.655724;6.978013;-30.92
1290;8553.37;346.32;30.51;342.52;-33.0;19.99;-48.49;;;;;0;46.65544;6.978116;-30.94
1291;8557.42;346.32;30.47;342.32;-32.99;20.01;-48.5;;;;;0;46.655157;6.978202;-30.68
1292;8562.0;346.3;30.43;342.1;-33.15;20.03;-48.56;;;;;0;46.65488;6.978271;-30.91
1293;8568.03;346.27;30.38;341.8;-33.17;20.05;-48.58;;;;;0;46.654616;6.978331;-31.6
1294;8574.97;346.22;30.34;341.46;-33.19;20.06;-48.6;;;;;0;46.654356;6.978381;-31.87
1295;8582.3;346.14;30.29;341.11;-33.24;20.09;-48.62;;;;;0;46.654104;6.978428;-32.09
1296;8592.09;346.0;30.25;340.63;-33.27;20.16;-48.64;;;;;2;46.653793;6.978492;-31.87
1297;8597.98;345.91;30.22;340.35;-33.34;20.24;-48.66;;;;;0;46.653595;6.97854;-31.64
1298;8604.95;345.76;30.19;340.01;-33.45;20.36;-48.67;;;;;0;46.653337;6.978613;-31.5
1299;8610.8;345.6;30.18;339.73;-33.51;20.5;-48.65;;;;;0;46.65308;6.978699;-31.69
1300;8616.73;345.42;30.18;339.44;-33.41;20.64;-48.57;;;;;0;46.652817;6.978805;-31.92
1301;8623.23;345.24;30.2;339.12;-33.54;20.79;-48.6;;;;;0;46.652554;6.978927;-32.21
1302;8630.44;345.06;30.21;338.78;-33.68;20.95;-48.64;;;;;0;46.652296;6.979061;-32.45
1303;8638.06;344.89;30.24;338.41;-33.85;21.11;-48.67;;;;;0;46.65204;6.979194;-32.32
1304;8645.43;344.73;30.29;338.05;-33.89;21.27;-48.64;;;;;0;46.651789;6.979325;-32.25
1305;8652.67;344.59;30.35;337.7;-33.94;21.46;-48.6;;;;;0;46.651535;6.979459;-31.74
1306;8659.49;344.47;30.4;337.37;-33.93;21.64;-48.56;;;;;0;46.651264;6.979586;-30.87
1307;8665.66;344.36;30.47;337.08;-33.96;21.84;-48.53;;;;;0;46.650987;6.979705;-31.24
1308;8671.56;344.28;30.55;336.79;-34.08;22.04;-48.52;;;;;0;46.650744;6.97982;-32.16
1309;8677.56;344.21;30.62;336.5;-34.14;22.25;-48.48;;;;;0;46.650492;6.979921;-32.31
1310;8683.76;344.17;30.68;336.21;-34.12;22.47;-48.41;;;;;0;46.650225;6.980013;-32.32
1311;8690.04;344.13;30.75;335.9;-34.21;22.69;-48.38;;;;;0;46.649934;6.980097;-32.7
1312;8695.89;344.09;30.81;335.62;-34.31;22.9;-48.39;;;;;0;46.649695;6.980177;-32.98
1313;8701.53;344.05;30.88;335.35;-34.43;23.1;-48.41;;;;;0;46.649416;6.980275;-33.04
1314;8706.59;344.03;30.93;335.11;-34.51;23.28;-48.41;;;;;0;46.649145;6.980381;-32.64
1315;8711.18;344.01;30.97;334.89;-34.54;23.44;-48.38;;;;;0;46.648881;6.980493;-32.05
1316;8716.49;344.0;31.01;334.64;-34.51;23.57;-48.32;;;;;0;46.648606;6.980618;-31.88
1317;8722.89;343.98;31.04;334.33;-34.6;23.67;-48.32;;;;;0;46.648331;6.980747;-32.16
1318;8729.57;343.97;31.06;334.01;-34.62;23.75;-48.33;;;;;0;46.648051;6.980878;-32.05
1319;8736.96;343.96;31.07;333.66;-34.63;23.83;-48.35;;;;;0;46.647761;6.981013;-32.7
1320;8744.5;343.95;31.09;333.3;-34.82;23.9;-48.41;;;;;0;46.647476;6.981139;-33.03
1321;8750.8;343.95;31.1;333.0;-34.79;23.98;-48.38;;;;;0;46.647188;6.981261;-32.63
1322;8756.55;343.95;31.11;332.72;-34.71;24.11;-48.29;;;;;0;46.646911;6.98137;-32.56
1323;8762.11;343.97;31.13;332.46;-34.76;24.26;-48.27;;;;;0;46.646643;6.981475;-32.9
1324;8767.65;343.99;31.15;332.19;-34.75;24.42;-48.24;;;;;0;46.646377;6.981576;-33.26
1325;8773.2;344.0;31.16;331.93;-34.81;24.57;-48.21;;;;;0;46.646124;6.981678;-33.51
1326;8779.08;344.04;31.19;331.65;-34.9;24.77;-48.19;;;;;0;46.645895;6.981775;-33.4
1327;8786.0;344.08;31.23;331.32;-34.9;25.02;-48.12;;;;;0;46.645657;6.981886;-33.33
1328;8793.63;344.12;31.27;330.96;-34.91;25.29;-48.05;;;;;0;46.645404;6.982004;-33.45
1329;8800.49;344.18;31.32;330.63;-34.97;25.57;-48.0;;;;;0;46.645132;6.982137;-33.06
1330;8806.69;344.24;31.37;330.34;-35.03;25.85;-47.96;;;;;0;46.644851;6.982247;-32.68
1331;8813.42;344.31;31.43;330.02;-35.09;26.13;-47.91;;;;;0;46.644571;6.982364;-32.76
1332;8820.14;344.37;31.49;329.7;-35.15;26.4;-47.86;;;;;0;46.644303;6.982473;-32.97
1333;8827.18;344.44;31.55;329.37;-35.22;26.65;-47.83;;;;;0;46.644022;6.982578;-33.13
1334;8833.92;344.51;31.6;329.05;-35.29;26.86;-47.83;;;;;0;46.643754;6.982681;-33.01
1335;8840.15;344.57;31.64;328.76;-35.47;27.03;-47.82;;;;;0;46.643479;6.982792;-33.02
1336;8845.62;344.63;31.68;328.5;-35.43;27.17;-47.81;;;;;0;46.643199;6.982911;-33.4
1337;8850.68;344.68;31.71;328.26;-35.5;27.31;-47.8;;;;;0;46.642914;6.983033;-33.6
